Event,Px,Py,Pz,Tot-OpAbs,Cerenkov,compt,CoupledTransportation,eBrem,eIon,msc,muIoni,OpAbsorption,phot,NOfOptPhotons,NOfScintPhotons
7090,0.309105,-0.826284,-0.47086,4255.95,3783.03,0.0,472.914,0.0,0.0,0.0,0.0,140.336,0.0,6256,43378
7091,-0.0660321,0.859173,0.507406,3981.1,3576.51,0.0,404.589,0.0,0.0,0.0,0.0,132.298,0.0,5553,40590
7092,-0.443269,-0.892321,0.0852927,11548.3,10643.3,0.0,905.032,0.0,0.0,0.0,0.0,387.943,0.0,15175,117581
7093,-0.521516,0.733484,-0.435916,4591.97,4107.66,0.0,484.304,0.0,0.0,0.0,0.0,152.605,0.0,6531,46830
7094,-0.00422477,-0.236623,-0.971592,2025.11,1691.2,0.0,333.905,0.0,0.0,0.0,0.0,62.8618,0.0,4171,20722
7095,0.478441,0.0351025,-0.877418,2306.6,2284.92,0.0,21.678,0.0,0.0,0.0,0.0,75.3332,0.0,3722,23552
7096,0.949889,-0.300027,-0.087721,10743.0,9688.42,0.0,1054.57,0.0,0.0,0.0,0.0,360.618,0.0,14223,109332
7097,0.353211,-0.878519,-0.321631,5172.69,4922.97,0.0,249.725,0.0,0.0,0.0,0.0,173.287,0.0,7217,52930
7098,0.147482,0.195701,0.96951,2030.32,1651.17,0.0,379.147,0.0,0.0,0.0,0.0,64.1218,0.0,3927,20774
7099,0.721145,-0.587449,-0.367223,5471.09,4498.61,0.0,462.688,0.0,148.999,217.241,143.554,183.255,0.0,7590,56004
7100,0.19739,0.564687,0.801352,2582.24,2157.41,0.0,137.528,0.0,149.011,138.297,0.0,84.5897,0.0,4037,26397
7101,0.488964,0.872098,0.0189511,13259.8,12839.4,0.0,420.421,0.0,0.0,0.0,0.0,445.457,0.0,17077,134687
7102,-0.990407,-0.0144512,-0.137425,10188.0,9454.8,0.0,254.298,0.0,147.54,331.349,0.0,342.918,0.0,13354,103891
7103,0.873422,-0.485958,-0.0312806,13000.1,11867.8,0.0,648.444,0.0,132.967,350.867,0.0,435.801,0.0,16975,132089
7104,0.465494,0.627853,-0.623791,3163.29,2803.89,0.0,359.403,0.0,0.0,0.0,0.0,104.547,0.0,4646,32299
7105,-0.998531,0.039927,0.0366311,9570.28,9353.44,0.0,216.847,0.0,0.0,0.0,0.0,321.985,0.0,12590,97571
7106,0.0218721,0.962742,-0.269534,6490.24,6304.5,0.0,185.748,0.0,0.0,0.0,0.0,217.346,0.0,8875,66309
7107,-0.46082,0.37544,-0.80417,2757.95,2541.05,0.0,216.899,0.0,0.0,0.0,0.0,90.3257,0.0,4318,28143
7108,-0.888503,-0.264288,0.37512,4888.05,3738.22,0.0,312.781,0.0,116.389,176.723,543.932,164.386,0.0,6641,50054
7109,-0.993628,0.0875599,-0.0709742,10192.7,10180.1,0.0,12.593,0.0,0.0,0.0,0.0,342.217,0.0,13504,103836
7110,0.447496,-0.16899,0.878174,2229.79,2198.76,0.0,31.0231,0.0,0.0,0.0,0.0,72.2652,0.0,3679,22792
7111,-0.210957,0.977377,0.0151906,10109.6,9521.49,0.0,588.157,0.0,0.0,0.0,0.0,339.973,0.0,13355,103108
7112,-0.792298,0.131826,-0.595723,3629.7,3277.66,0.0,352.037,0.0,0.0,0.0,0.0,120.746,0.0,5218,37026
7113,0.280884,0.223698,0.933308,2265.62,1952.9,0.0,312.726,0.0,0.0,0.0,0.0,72.4756,0.0,4110,23139
7114,0.902662,-0.336593,-0.268154,6337.53,6082.86,0.0,254.669,0.0,0.0,0.0,0.0,212.764,0.0,8600,64808
7115,0.379244,0.88946,-0.25502,9675.21,8947.64,0.0,450.221,0.0,149.012,128.334,0.0,325.804,0.0,12776,98876
7116,-0.564844,0.0817699,-0.821136,2368.12,2087.95,0.0,280.166,0.0,0.0,0.0,0.0,78.1057,0.0,3645,24228
7117,-0.0710376,-0.438755,-0.895794,2230.56,1790.46,0.0,440.101,0.0,0.0,0.0,0.0,73.3373,0.0,3547,22820
7118,-0.798247,-0.32815,0.505094,4108.55,3673.12,0.0,435.428,0.0,0.0,0.0,0.0,136.488,0.0,5812,41940
7119,0.995557,-0.0409795,0.0847795,9932.53,9602.83,0.0,329.698,0.0,0.0,0.0,0.0,334.817,0.0,13012,101259
7120,0.9951,-0.0986455,0.00668183,12010.5,10459.6,0.0,712.825,0.0,121.862,716.191,0.0,401.967,0.0,15951,122000
7121,-0.777091,0.44571,0.444379,4732.16,3887.15,0.0,149.152,0.0,131.604,564.261,0.0,158.048,0.0,6596,48250
7122,0.570751,-0.2166,-0.792041,2812.72,2406.91,0.0,405.808,0.0,0.0,0.0,0.0,92.2851,0.0,4404,28686
7123,0.451015,0.840433,0.300429,8015.86,7622.98,0.0,392.884,0.0,0.0,0.0,0.0,267.577,0.0,10885,81531
7124,-0.211334,-0.182765,-0.960174,2666.81,2256.83,0.0,409.98,0.0,0.0,0.0,0.0,82.7701,0.0,5271,27108
