381.1513044111489,5.4996261239080155
383.6461614083635,10.342051029527099
385.30320959784444,14.309715307034352
386.79443333342,19.560510607919923
389.0516849023284,26.917376423312845
390.19206612172076,32.417488890104764
391.05076903471195,38.87030217325123
392.37816089861457,46.94661778920683
393.2097798976861,53.0610160571314
393.56909689011127,59.54733636081779
394.87301789582915,67.04528460177636
395.74621784485424,72.08557203042074
396.4230188060951,76.0197698382302
397.24907217889063,80.59316462446078
399.23901764095467,87.2480895843592
401.1101603888656,93.0839926319053
403.1222123104371,96.89008042895442
405.2868248102095,99.42394396024642
407.75692257277575,96.55188460762406
409.6342551293488,91.99679013696631
410.67996868685026,88.13525195601028
411.29749312749186,84.43635899399975
412.44896558774474,79.49380123259863
412.89142954237894,73.2935748025752
413.79235012470645,68.62818478597873
415.03977862331374,64.08776057339827
416.70301662145675,58.72843166025854
420.55870470806116,52.83515794814148
425.01920661217207,48.50869033940654
429.59311110706545,44.627176729819396
434.1670156019589,39.85575512193665
438.2419486974094,35.39323167030122
441.65158659360264,29.820622375199164
445.6017768391924,24.895360288887673
449.0414899233556,20.66266428579719
453.29425258060405,17.026143693321018
457.86815707549744,13.106446088062327
462.4420615703908,10.469856965452522
467.01596606528426,8.216685650619013
471.5898705601777,6.474738079487224
476.1637750550711,5.054672124760216
480.73767954996447,3.8996851482489205
485.3115840448579,2.91510608630486
489.8854885397513,2.2334744280359047
494.4593930346447,1.5163331072944146
498.6174880300024,1.2985644489720727
