Event,Px,Py,Pz,Tot,Cerenkov,compt,CoupledTransportation,eBrem,eIon,msc,muIoni,OpAbsorption,phot,NOfOptPhotons
32,0.495213,-0.524544,0.692545,4797.82,4636.24,0,161.575,0.0,0.0,0.0,0.0,657.283,0.0,10153
33,0.799761,0.127466,-0.58663,4710.54,4375.37,0,335.17,0.0,0.0,0.0,0.0,646.654,0.0,9529
34,-0.425592,-0.0856627,-0.900852,3248.61,3143.43,0,105.174,0.0,0.0,0.0,0.0,437.536,0.0,8831
35,-0.432567,0.648799,-0.626056,5434.07,5198.96,0,41.5521,0.0,106.651,86.9102,0.0,744.067,0.0,11630
36,-0.933112,-0.156954,0.323524,8643.22,7889.49,0,175.181,0.0,106.691,471.857,0.0,1199.28,0.0,14835
37,-0.877601,0.47842,0.0305107,10208.3,9546.23,0,329.583,0.0,104.664,227.815,0.0,1433.27,0.0,13524
38,-0.16394,-0.981853,0.0953304,8603.79,8545.01,0,58.7776,0.0,0.0,0.0,0.0,1204.55,0.0,12192
39,-0.647585,0.687361,0.328889,6738.7,6262.21,0,476.491,0.0,0.0,0.0,0.0,935.45,0.0,11436
40,0.552723,0.276036,-0.786321,4161.33,4133.53,0,27.8039,0.0,0.0,0.0,0.0,565.618,0.0,9539
41,0.813276,0.504635,-0.289699,8276.07,7754.83,0,173.039,0.0,101.425,246.774,0.0,1148.39,0.0,13657
42,0.291529,-0.951891,-0.0944147,9769.62,8991.04,0,331.95,21.9256,103.118,321.588,0.0,1366.63,0.0,14315
43,0.41999,0.735932,-0.531048,5425.49,5180.91,0,244.581,0.0,0.0,0.0,0.0,746.05,0.0,10585
44,-0.97261,-0.219015,-0.0778609,10949.8,10240.5,0,54.3172,0.0,104.737,550.233,0.0,1530.0,0.0,15519
