Event,Tot,Cerenkov,compt,CoupledTransportation,eBrem,eIon,msc,muIoni,OpAbsorption,phot,NOfOptPhotons
791,1734.35,1684.57,0,49.7751,0.0,0.0,0.0,0.0,246.979,0.0,2085
792,1967.32,1925.58,0,41.7402,0.0,0.0,0.0,0.0,279.133,0.0,2444
793,2728.08,2486.24,0,106.23,0.0,0.0,135.616,0.0,386.474,0.0,3448
794,1643.74,1621.55,0,22.197,0.0,0.0,0.0,0.0,233.099,0.0,2118
795,1603.51,1581.39,0,22.12,0.0,0.0,0.0,0.0,227.663,0.0,1963
796,2618.37,2383.84,0,51.7063,0.0,106.691,76.1322,0.0,369.931,0.0,3285
797,1832.25,1813.39,0,18.8645,0.0,0.0,0.0,0.0,259.792,0.0,2279
798,1781.21,1761.67,0,19.5376,0.0,0.0,0.0,0.0,252.981,0.0,2257
799,1865.53,1843.01,0,22.5277,0.0,0.0,0.0,0.0,264.594,0.0,2317
800,1708.48,1685.0,0,23.4779,0.0,0.0,0.0,0.0,243.071,0.0,2083
801,2042.11,1725.54,0,253.615,0.0,0.0,62.9515,0.0,290.864,0.0,2524
802,2048.14,1678.44,0,369.698,0.0,0.0,0.0,0.0,289.761,0.0,2498
803,1858.8,1835.02,0,23.7789,0.0,0.0,0.0,0.0,262.495,0.0,2288
804,1506.17,1487.65,0,18.5166,0.0,0.0,0.0,0.0,214.704,0.0,1884
805,1520.16,1497.7,0,22.4564,0.0,0.0,0.0,0.0,216.298,0.0,1942
806,2227.43,2099.17,0,15.6161,0.0,102.609,10.0401,0.0,315.693,0.0,2686
807,1512.45,1489.66,0,22.7923,0.0,0.0,0.0,0.0,214.989,0.0,1940
808,1604.42,1581.66,0,22.7563,0.0,0.0,0.0,0.0,228.378,0.0,1952
809,4921.78,3312.53,0,227.313,0.0,210.852,99.9439,1071.14,696.461,0.0,6144
810,3328.06,2829.55,0,45.6924,0.0,92.372,92.0597,268.38,469.617,0.0,4104
811,1762.39,1743.61,0,18.781,0.0,0.0,0.0,0.0,250.078,0.0,2163
812,2132.53,2052.01,0,23.6323,0.0,40.9629,15.9236,0.0,302.137,0.0,2629
813,1778.65,1755.17,0,23.4836,0.0,0.0,0.0,0.0,252.828,0.0,2221
814,1694.73,1673.2,0,21.531,0.0,0.0,0.0,0.0,241.064,0.0,2114
815,1876.13,1842.27,0,33.857,0.0,0.0,0.0,0.0,266.248,0.0,2323
816,1851.54,1822.61,0,28.9294,0.0,0.0,0.0,0.0,262.527,0.0,2191
817,1702.15,1682.92,0,19.2328,0.0,0.0,0.0,0.0,241.771,0.0,2131
818,1531.21,1508.17,0,23.0433,0.0,0.0,0.0,0.0,217.698,0.0,1951
819,1611.9,1587.83,0,24.0771,0.0,0.0,0.0,0.0,228.971,0.0,2025
820,2837.79,2572.73,0,117.844,0.0,106.583,40.6365,0.0,401.383,0.0,3509
821,2030.43,2003.39,0,27.0341,0.0,0.0,0.0,0.0,286.846,0.0,2496
822,3484.66,3244.08,0,70.1441,0.0,0.0,170.44,0.0,494.596,0.0,4244
823,2047.34,1915.72,0,16.6785,0.0,106.667,8.27095,0.0,291.037,0.0,2497
