Event,Tot,Cerenkov,compt,CoupledTransportation,eBrem,eIon,msc,muIoni,OpAbsorption,phot,NOfOptPhotons
626,1701.62,1679.66,0,21.9657,0.0,0.0,0.0,0.0,222.182,0.0,7155
627,1594.11,1571.44,0,22.6685,0.0,0.0,0.0,0.0,208.534,0.0,6722
628,2206.11,2168.7,0,37.414,0.0,0.0,0.0,0.0,290.613,0.0,8689
629,1810.34,1786.33,0,24.0137,0.0,0.0,0.0,0.0,233.449,0.0,8369
630,1953.64,1695.74,0,77.8488,0.0,106.681,73.3757,0.0,255.937,0.0,8090
631,1992.48,1929.93,0,62.5463,0.0,0.0,0.0,0.0,259.376,0.0,8233
632,1578.28,1558.54,0,19.7433,0.0,0.0,0.0,0.0,204.492,0.0,7236
633,2466.59,2210.44,0,113.602,106.615,0.0,35.9356,0.0,311.158,0.0,13457
634,1872.16,1849.68,0,22.4749,0.0,0.0,0.0,0.0,245.846,0.0,7531
635,1677.64,1654.06,0,23.571,0.0,0.0,0.0,0.0,218.633,0.0,7205
636,1554.27,1527.09,0,27.1756,0.0,0.0,0.0,0.0,204.118,0.0,6316
637,1519.33,1485.85,0,33.4824,0.0,0.0,0.0,0.0,198.268,0.0,6597
638,1569.29,1552.48,0,16.8058,0.0,0.0,0.0,0.0,203.457,0.0,7178
639,1976.24,1674.44,0,35.2459,0.0,0.0,131.048,135.503,248.044,0.0,10702
640,1613.9,1593.63,0,20.2712,0.0,0.0,0.0,0.0,209.941,0.0,7034
641,1551.72,1532.44,0,19.2801,0.0,0.0,0.0,0.0,201.841,0.0,6927
642,1782.45,1748.83,0,33.6153,0.0,0.0,0.0,0.0,233.139,0.0,7407
643,1962.5,1941.2,0,21.3015,0.0,0.0,0.0,0.0,256.664,0.0,7954
644,1701.92,1677.39,0,24.5255,0.0,0.0,0.0,0.0,222.165,0.0,7363
645,1491.78,1467.31,0,24.4637,0.0,0.0,0.0,0.0,196.411,0.0,6144
646,1809.45,1788.22,0,21.23,0.0,0.0,0.0,0.0,236.708,0.0,7603
647,1580.68,1556.01,0,24.6693,0.0,0.0,0.0,0.0,203.893,0.0,7285
648,1975.54,1952.16,0,23.3801,0.0,0.0,0.0,0.0,253.325,0.0,9552
649,1501.81,1482.61,0,19.2031,0.0,0.0,0.0,0.0,195.708,0.0,6559
650,1668.48,1646.22,0,22.2555,0.0,0.0,0.0,0.0,217.673,0.0,7253
651,2057.53,1815.18,0,242.352,0.0,0.0,0.0,0.0,255.475,0.0,12144
652,1844.38,1822.92,0,21.4624,0.0,0.0,0.0,0.0,241.725,0.0,7499
653,1708.2,1690.14,0,18.0655,0.0,0.0,0.0,0.0,224.342,0.0,7055
654,1734.36,1714.21,0,20.1497,0.0,0.0,0.0,0.0,222.423,0.0,8429
655,1972.66,1941.31,0,31.3458,0.0,0.0,0.0,0.0,256.893,0.0,8405
656,2378.94,2357.81,0,21.1222,0.0,0.0,0.0,0.0,314.14,0.0,8751
657,1925.58,1903.99,0,21.5871,0.0,0.0,0.0,0.0,254.203,0.0,7398
658,1590.66,1567.32,0,23.3444,0.0,0.0,0.0,0.0,206.357,0.0,7081
659,1765.81,1739.92,0,25.8893,0.0,0.0,0.0,0.0,230.911,0.0,7342
660,2072.89,2044.24,0,28.6472,0.0,0.0,0.0,0.0,271.665,0.0,8373
661,1960.04,1935.9,0,24.136,0.0,0.0,0.0,0.0,253.104,0.0,9011
662,2109.03,2088.21,0,20.8114,0.0,0.0,0.0,0.0,277.48,0.0,8100
663,1581.28,1557.57,0,23.7107,0.0,0.0,0.0,0.0,206.282,0.0,6978
664,1524.81,1505.9,0,18.9099,0.0,0.0,0.0,0.0,198.179,0.0,6871
665,2959.47,2763.96,0,92.9015,0.0,63.0529,39.5576,0.0,393.663,0.0,10251
666,2336.06,2229.74,0,94.5785,0.0,0.0,11.7466,0.0,301.078,0.0,11168
667,2028.72,1998.71,0,16.8007,0.0,0.0,13.2099,0.0,266.332,0.0,8095
668,1488.95,1466.25,0,22.6965,0.0,0.0,0.0,0.0,196.031,0.0,6316
669,2086.37,1787.57,0,81.1808,0.0,106.68,110.943,0.0,271.088,0.0,9103
670,2132.3,1990.78,0,110.981,10.5572,0.0,19.9833,0.0,269.265,0.0,11585
671,1764.94,1741.7,0,23.2378,0.0,0.0,0.0,0.0,230.36,0.0,7394
672,1763.56,1631.98,0,131.571,0.0,0.0,0.0,0.0,222.678,0.0,9538
673,2118.04,2099.82,0,18.225,0.0,0.0,0.0,0.0,275.151,0.0,9108
674,1650.78,1599.93,0,50.8522,0.0,0.0,0.0,0.0,214.992,0.0,7191
675,2091.53,1851.16,0,91.2017,0.0,106.651,42.5219,0.0,275.333,0.0,8085
676,2248.18,2228.08,0,20.1026,0.0,0.0,0.0,0.0,288.548,0.0,10393
677,1591.83,1566.82,0,25.0096,0.0,0.0,0.0,0.0,205.62,0.0,7160
678,2064.96,2042.09,0,22.8702,0.0,0.0,0.0,0.0,270.639,0.0,8562
679,1876.16,1844.43,0,31.7302,0.0,0.0,0.0,0.0,242.606,0.0,8516
680,1528.36,1502.45,0,25.9114,0.0,0.0,0.0,0.0,200.189,0.0,6656
681,1536.07,1515.88,0,20.1876,0.0,0.0,0.0,0.0,202.49,0.0,6302
682,1557.55,1501.19,0,56.3605,0.0,0.0,0.0,0.0,200.527,0.0,7383
683,2397.65,2147.87,0,152.838,0.0,0.0,96.9337,0.0,305.393,0.0,12013
684,2028.67,2005.63,0,23.0374,0.0,0.0,0.0,0.0,264.97,0.0,8525
685,1994.99,1979.88,0,15.1089,0.0,0.0,0.0,0.0,250.54,0.0,10926
686,1610.27,1586.75,0,23.5229,0.0,0.0,0.0,0.0,210.932,0.0,6672
687,1825.92,1805.11,0,20.8116,0.0,0.0,0.0,0.0,240.484,0.0,7333
688,1609.7,1586.6,0,23.0971,0.0,0.0,0.0,0.0,209.947,0.0,6846
689,1662.44,1637.13,0,25.3131,0.0,0.0,0.0,0.0,218.165,0.0,6957
690,1837.78,1818.26,0,19.5242,0.0,0.0,0.0,0.0,238.381,0.0,8160
691,1472.67,1453.1,0,19.569,0.0,0.0,0.0,0.0,193.024,0.0,6134
692,1568.36,1546.44,0,21.9201,0.0,0.0,0.0,0.0,205.051,0.0,6863
693,1483.22,1451.07,0,32.1493,0.0,0.0,0.0,0.0,192.568,0.0,6693
694,1753.18,1731.97,0,21.2184,0.0,0.0,0.0,0.0,230.415,0.0,7021
695,1700.04,1674.55,0,25.4947,0.0,0.0,0.0,0.0,222.977,0.0,6871
696,1514.39,1494.5,0,19.891,0.0,0.0,0.0,0.0,196.481,0.0,6796
697,1610.53,1565.0,0,45.5315,0.0,0.0,0.0,0.0,209.977,0.0,7007
698,1641.21,1620.49,0,20.7194,0.0,0.0,0.0,0.0,213.67,0.0,7165
699,1693.0,1675.78,0,17.2177,0.0,0.0,0.0,0.0,219.185,0.0,7772
700,1703.65,1685.06,0,18.5889,0.0,0.0,0.0,0.0,222.538,0.0,7165
701,1703.6,1681.77,0,21.8371,0.0,0.0,0.0,0.0,224.518,0.0,6815
702,2122.19,2006.87,0,115.325,0.0,0.0,0.0,0.0,272.042,0.0,10058
