Event,Tot,Cerenkov,compt,CoupledTransportation,eBrem,eIon,msc,muIoni,OpAbsorption,phot,NOfOptPhotons
21,6322.3,5458.57,0,75.5881,0.0,183.322,192.161,412.658,909.956,0.0,1781
22,5738.31,5211.11,0,367.237,0.0,106.46,53.5053,0.0,825.419,0.0,1603
23,5807.63,5792.58,0,15.05,0.0,0.0,0.0,0.0,833.529,0.0,2066
24,5821.35,5217.56,0,125.166,0.0,106.043,372.584,0.0,836.062,0.0,2135
25,5689.18,5659.17,0,30.0184,0.0,0.0,0.0,0.0,818.568,0.0,1686
26,5947.06,5066.01,0,55.4946,0.0,102.453,367.492,355.615,855.699,0.0,2044
27,6064.09,5597.13,0,215.113,0.0,97.0605,154.79,0.0,869.825,0.0,2312
28,5939.75,5346.45,0,312.282,0.0,105.041,175.986,0.0,853.461,0.0,1642
29,5533.83,5443.73,0,90.0921,0.0,0.0,0.0,0.0,797.649,0.0,1583
30,6126.53,5496.42,0,439.454,0.0,105.607,85.0456,0.0,878.478,0.0,2192
31,5467.62,5446.17,0,21.4485,0.0,0.0,0.0,0.0,785.726,0.0,1765
32,5787.24,5159.82,0,430.832,0.0,94.7337,101.855,0.0,830.793,0.0,1583
33,5388.33,5307.63,0,80.6969,0.0,0.0,0.0,0.0,774.823,0.0,1688
34,5524.04,5487.39,0,36.6425,0.0,0.0,0.0,0.0,795.837,0.0,1492
35,5847.89,4713.03,0,228.356,0.0,106.691,799.814,0.0,841.026,0.0,1669
36,5464.33,5399.5,0,64.8233,0.0,0.0,0.0,0.0,785.412,0.0,1775
37,5491.99,5468.83,0,23.1522,0.0,0.0,0.0,0.0,789.58,0.0,1994
38,5557.0,5491.52,0,65.4822,0.0,0.0,0.0,0.0,797.667,0.0,2150
39,5734.78,5679.22,0,55.5603,0.0,0.0,0.0,0.0,823.521,0.0,1830
40,5749.13,5283.77,0,131.81,0.0,106.576,226.98,0.0,828.501,0.0,1599
41,5452.98,5331.65,0,121.329,0.0,0.0,0.0,0.0,783.093,0.0,2052
42,5581.18,5545.9,0,35.2794,0.0,0.0,0.0,0.0,799.344,0.0,2330
43,5588.74,5548.98,0,39.7664,0.0,0.0,0.0,0.0,802.525,0.0,1729
44,5797.45,5304.12,0,268.14,0.0,106.662,118.528,0.0,832.005,0.0,2099
45,5778.86,5747.82,0,31.0333,0.0,0.0,0.0,0.0,830.115,0.0,1901
46,5649.49,5146.48,0,202.428,0.0,106.418,194.167,0.0,812.13,0.0,1590
47,5599.99,5547.02,0,52.9641,0.0,0.0,0.0,0.0,796.132,0.0,4079
48,5661.56,5050.85,0,93.8137,0.0,104.605,412.283,0.0,813.219,0.0,1707
49,5840.88,5267.38,0,150.294,58.4738,91.3826,273.057,0.0,842.102,0.288,1720
50,6012.0,5476.0,0,24.6499,0.0,212.983,298.376,0.0,864.776,0.0,1635
51,5511.94,5446.19,0,65.7423,0.0,0.0,0.0,0.0,792.365,0.0,1506
52,5379.8,5311.85,0,67.9558,0.0,0.0,0.0,0.0,768.893,0.0,2952
53,5358.83,5292.24,0,66.5847,0.0,0.0,0.0,0.0,769.444,0.0,1911
54,5954.16,5265.19,0,163.461,0.0,106.267,309.197,110.037,856.656,0.0,1842
55,5792.91,5740.37,0,52.5337,0.0,0.0,0.0,0.0,833.651,0.0,1514
56,6029.94,5494.74,0,85.551,0.0,102.147,347.51,0.0,867.057,0.0,1643
57,5528.0,5479.75,0,48.2468,0.0,0.0,0.0,0.0,796.071,0.0,1637
58,5395.89,5316.65,0,79.2363,0.0,0.0,0.0,0.0,774.665,0.0,1974
59,5689.33,5617.71,0,71.6137,0.0,0.0,0.0,0.0,818.401,0.0,1937
60,5554.85,5498.39,0,56.4594,0.0,0.0,0.0,0.0,799.473,0.0,1509
61,6383.69,5847.98,0,79.7098,0.0,104.35,351.649,0.0,913.108,0.0,3193
62,5582.03,5523.55,0,58.4804,0.0,0.0,0.0,0.0,802.798,0.0,1678
63,6316.46,5742.51,0,340.767,0.0,212.895,20.2885,0.0,906.821,0.0,2048
64,5347.12,5284.22,0,62.9054,0.0,0.0,0.0,0.0,769.462,0.0,1451
65,5524.74,5448.7,0,76.0347,0.0,0.0,0.0,0.0,794.885,0.0,1811
66,5875.59,5848.26,0,27.3252,0.0,0.0,0.0,0.0,843.226,0.0,2088
67,5457.47,5399.1,0,58.378,0.0,0.0,0.0,0.0,785.013,0.0,1688
68,6377.93,5587.73,0,118.669,0.0,105.036,322.898,243.601,917.398,0.0,2049
69,5650.13,5181.2,0,38.1745,0.0,105.843,324.913,0.0,812.815,0.0,1577
70,5612.42,5413.16,0,199.256,0.0,0.0,0.0,0.0,807.694,0.0,1506
71,5440.43,5330.21,0,110.22,0.0,0.0,0.0,0.0,781.961,0.0,1801
72,5479.54,5405.89,0,73.6461,0.0,0.0,0.0,0.0,787.826,0.0,1687
73,5583.89,5551.13,0,32.7595,0.0,0.0,0.0,0.0,802.323,0.0,1789
74,5400.82,4986.07,0,104.247,0.0,106.691,14.5753,189.235,777.342,0.0,1485
75,5883.04,4825.92,0,245.911,0.0,213.344,597.859,0.0,847.626,0.0,1803
76,5483.93,5441.49,0,42.4398,0.0,0.0,0.0,0.0,788.176,0.0,1534
77,5369.7,5308.08,0,61.6169,0.0,0.0,0.0,0.0,772.672,0.0,1556
78,5538.32,5508.85,0,29.4687,0.0,0.0,0.0,0.0,795.766,0.0,1592
79,5710.87,5675.77,0,35.0965,0.0,0.0,0.0,0.0,821.92,0.0,1749
80,5445.17,5415.23,0,29.9453,0.0,0.0,0.0,0.0,781.763,0.0,2125
81,5403.37,5348.23,0,55.1426,0.0,0.0,0.0,0.0,775.665,0.0,1841
82,5542.07,5460.77,0,81.3012,0.0,0.0,0.0,0.0,795.977,0.0,1580
83,5872.25,5741.93,0,130.327,0.0,0.0,0.0,0.0,844.257,0.0,1666
84,5619.07,5586.29,0,32.7863,0.0,0.0,0.0,0.0,808.946,0.0,1536
85,5565.03,5505.98,0,59.053,0.0,0.0,0.0,0.0,798.08,0.0,1964
86,5955.79,5417.13,0,289.537,0.0,41.3553,207.774,0.0,858.385,0.0,1661
87,5743.88,5725.14,0,18.7397,0.0,0.0,0.0,0.0,826.152,0.0,1534
88,5884.85,5639.39,0,157.793,0.0,86.6465,1.01332,0.0,846.728,0.0,1756
89,5515.19,5476.53,0,38.6597,0.0,0.0,0.0,0.0,789.793,0.0,2433
90,5819.37,5095.66,0,153.334,0.0,106.636,278.196,185.55,836.871,0.0,2043
91,5713.34,5253.26,0,202.44,0.0,104.862,152.784,0.0,822.07,0.0,1565
92,5449.95,5412.16,0,37.7938,0.0,0.0,0.0,0.0,784.775,0.0,1493
93,5552.29,5477.66,0,74.6312,0.0,0.0,0.0,0.0,799.034,0.0,1561
94,6283.79,5366.87,0,277.37,0.0,211.539,428.01,0.0,901.888,0.0,2551
95,5491.43,5449.33,0,42.1003,0.0,0.0,0.0,0.0,790.254,0.0,1496
96,5433.13,5389.68,0,43.4518,0.0,0.0,0.0,0.0,781.463,0.0,1596
97,5486.86,5396.09,0,90.7742,0.0,0.0,0.0,0.0,790.091,0.0,1513
98,5798.17,5133.03,0,111.518,34.8722,205.15,313.321,0.0,831.045,0.288,2326
99,5951.57,5087.07,0,328.161,0.0,198.013,338.319,0.0,855.355,0.0,1791
100,5877.05,5162.14,0,98.8697,0.0,213.004,403.04,0.0,845.022,0.0,1638
101,5854.42,5832.6,0,21.8154,0.0,0.0,0.0,0.0,842.165,0.0,1647
102,5510.83,5430.92,0,79.9051,0.0,0.0,0.0,0.0,792.609,0.0,1479
103,5777.47,5775.92,0,1.55764,0.0,0.0,0.0,0.0,829.158,0.0,2036
104,5496.38,5443.53,0,52.8537,0.0,0.0,0.0,0.0,789.528,0.0,2052
105,5601.73,5140.16,0,142.644,0.0,106.329,212.596,0.0,804.795,0.0,2185
106,5305.2,5252.33,0,52.8692,0.0,0.0,0.0,0.0,762.109,0.0,1970
107,5486.84,5426.65,0,60.1892,0.0,0.0,0.0,0.0,789.483,0.0,1679
108,6507.53,5324.17,0,399.196,0.0,213.328,446.851,123.981,937.665,0.0,1766
109,5410.64,5325.27,0,35.7964,0.0,0.0,0.0,49.5778,775.153,0.0,2202
110,5761.85,5251.12,0,374.962,0.0,106.25,29.5171,0.0,828.381,0.0,1653
111,5527.59,5486.45,0,41.1428,0.0,0.0,0.0,0.0,793.102,0.0,2100
112,5680.99,5633.09,0,47.9055,0.0,0.0,0.0,0.0,816.52,0.0,1822
113,5936.39,5339.49,0,369.59,0.0,106.674,120.636,0.0,853.215,0.0,2099
114,5613.61,5537.0,0,76.6133,0.0,0.0,0.0,0.0,805.581,0.0,1928
115,5385.46,5338.65,0,46.8025,0.0,0.0,0.0,0.0,775.056,0.0,1530
116,5655.45,5570.51,0,84.9423,0.0,0.0,0.0,0.0,811.017,0.0,1776
117,5567.27,5515.84,0,51.4307,0.0,0.0,0.0,0.0,800.788,0.0,1573
118,5844.88,5380.64,0,297.841,0.0,66.9486,99.4475,0.0,840.416,0.0,1921
119,6250.17,5721.18,0,96.8548,0.0,106.49,325.65,0.0,898.916,0.0,1909
120,5531.52,5487.4,0,44.1223,0.0,0.0,0.0,0.0,795.058,0.0,1719
121,5434.47,5369.22,0,65.252,0.0,0.0,0.0,0.0,781.018,0.0,1858
122,5544.68,5466.17,0,78.5145,0.0,0.0,0.0,0.0,796.651,0.0,1958
123,6581.5,5443.0,0,469.764,0.0,206.655,462.088,0.0,948.053,0.0,1834
124,5649.35,5554.57,0,94.7843,0.0,0.0,0.0,0.0,813.147,0.0,1518
125,5338.39,5283.18,0,55.2104,0.0,0.0,0.0,0.0,765.75,0.0,1943
126,5457.8,5389.76,0,68.0403,0.0,0.0,0.0,0.0,784.762,0.0,1517
127,5368.58,5298.0,0,70.5823,0.0,0.0,0.0,0.0,770.689,0.0,1924
128,5509.61,5445.55,0,64.0649,0.0,0.0,0.0,0.0,792.806,0.0,1625
129,5771.2,5231.63,0,237.204,0.0,81.3048,221.066,0.0,830.274,0.0,1645
130,5405.42,5350.64,0,54.7799,0.0,0.0,0.0,0.0,776.831,0.0,1573
131,5990.69,5440.98,0,358.372,0.0,96.108,95.2316,0.0,860.2,0.0,1836
132,5871.86,5744.8,0,127.065,0.0,0.0,0.0,0.0,843.918,0.0,1616
133,5933.85,5446.98,0,294.92,0.0,106.69,85.2587,0.0,851.951,0.0,1988
134,5887.14,5836.2,0,50.9422,0.0,0.0,0.0,0.0,842.098,0.0,2631
135,5661.14,5591.71,0,69.4229,0.0,0.0,0.0,0.0,813.139,0.0,1908
136,5573.63,5539.41,0,34.2279,0.0,0.0,0.0,0.0,800.589,0.0,2056
137,5574.03,5531.52,0,42.5113,0.0,0.0,0.0,0.0,800.32,0.0,2061
138,5389.9,5318.29,0,71.6187,0.0,0.0,0.0,0.0,774.713,0.0,1629
139,6239.12,5277.94,0,100.046,0.0,210.654,650.483,0.0,897.386,0.0,1836
140,5944.26,5356.04,0,50.8658,0.0,98.9436,438.412,0.0,855.268,0.0,1910
141,5549.65,5014.27,0,37.8345,0.0,102.457,288.639,106.447,797.313,0.0,2157
142,5857.02,5264.51,0,301.9,0.0,103.968,186.65,0.0,843.653,0.0,1715
143,5626.56,5571.91,0,54.6504,0.0,0.0,0.0,0.0,807.983,0.0,2023
144,5498.51,5431.05,0,67.4584,0.0,0.0,0.0,0.0,789.067,0.0,2153
145,5598.68,5459.94,0,138.744,0.0,0.0,0.0,0.0,804.909,0.0,1613
146,5444.21,5411.23,0,32.9785,0.0,0.0,0.0,0.0,783.67,0.0,1899
147,5913.38,5377.79,0,258.156,0.0,104.767,172.667,0.0,850.325,0.0,1999
148,5814.97,5072.58,0,167.912,0.0,96.5725,477.915,0.0,831.443,0.0,2568
149,5780.98,5736.33,0,44.6538,0.0,0.0,0.0,0.0,828.092,0.0,2226
150,5553.27,5490.72,0,62.5517,0.0,0.0,0.0,0.0,798.947,0.0,1580
151,5748.44,5638.35,0,110.086,0.0,0.0,0.0,0.0,825.412,0.0,1671
152,5682.43,5626.1,0,56.3329,0.0,0.0,0.0,0.0,816.316,0.0,1893
153,5965.71,5295.97,0,71.9081,0.0,106.664,491.168,0.0,854.447,0.0,2419
154,5420.4,5400.39,0,20.0055,0.0,0.0,0.0,0.0,780.095,0.0,1541
155,5360.12,5328.29,0,31.8248,0.0,0.0,0.0,0.0,771.409,0.0,1470
156,6031.39,5185.69,0,450.125,0.0,101.299,294.281,0.0,866.616,0.0,1924
157,5942.66,5454.24,0,177.766,0.0,106.483,204.167,0.0,854.285,0.0,1672
158,5452.56,5425.33,0,25.1695,0.0,0.0,0.0,2.07001,783.172,0.0,1595
159,5510.32,5459.84,0,50.4822,0.0,0.0,0.0,0.0,789.932,0.0,2358
160,5687.77,5163.57,0,88.6726,0.0,105.687,329.843,0.0,819.844,0.0,1610
161,5461.25,5391.99,0,69.2556,0.0,0.0,0.0,0.0,783.196,0.0,2115
162,5295.34,5231.44,0,63.9022,0.0,0.0,0.0,0.0,763.49,0.0,1428
163,5787.58,5000.81,0,245.36,0.0,96.3141,231.687,213.41,833.047,0.0,1661
164,6080.26,5588.37,0,346.869,0.0,106.677,38.3436,0.0,874.35,0.0,1631
165,5451.39,5387.18,0,64.2132,0.0,0.0,0.0,0.0,784.078,0.0,1559
166,5440.85,5365.55,0,75.3057,0.0,0.0,0.0,0.0,782.695,0.0,1521
167,5434.97,5367.26,0,67.7097,0.0,0.0,0.0,0.0,779.583,0.0,1845
168,5915.77,5860.59,0,55.1817,0.0,0.0,0.0,0.0,845.428,0.0,3120
169,5627.09,5543.98,0,83.1137,0.0,0.0,0.0,0.0,808.259,0.0,1746
170,5601.39,5566.01,0,35.3798,0.0,0.0,0.0,0.0,805.389,0.0,1539
171,5656.05,4960.16,0,276.98,49.5804,109.334,259.706,0.0,811.794,0.288,2195
172,5289.5,5204.76,0,84.741,0.0,0.0,0.0,0.0,758.625,0.0,1983
173,5928.68,5907.66,0,21.0148,0.0,0.0,0.0,0.0,850.686,0.0,2162
174,5541.38,5492.71,0,48.6752,0.0,0.0,0.0,0.0,795.131,0.0,2187
175,5684.89,5665.61,0,19.2776,0.0,0.0,0.0,0.0,817.559,0.0,1584
176,5906.81,5238.82,0,438.457,0.0,106.173,123.354,0.0,848.557,0.0,2061
177,5539.75,5495.84,0,43.9128,0.0,0.0,0.0,0.0,794.278,0.0,1982
178,5669.03,5618.75,0,50.2803,0.0,0.0,0.0,0.0,814.837,0.0,2048
179,5633.06,5159.02,0,100.387,0.0,106.119,267.534,0.0,808.603,0.0,2170
180,5555.67,5500.86,0,54.8151,0.0,0.0,0.0,0.0,799.182,0.0,1463
181,5797.63,5258.78,0,92.1703,0.0,103.584,343.099,0.0,833.363,0.0,2048
182,5581.0,5519.02,0,61.9866,0.0,0.0,0.0,0.0,801.034,0.0,1711
183,5902.01,5322.76,0,397.187,0.0,80.3717,101.699,0.0,849.076,0.0,1600
184,5735.72,5206.44,0,137.921,0.0,106.615,284.739,0.0,825.202,0.0,1713
185,5682.24,5638.49,0,43.7479,0.0,0.0,0.0,0.0,815.032,0.0,2072
186,6290.44,5431.73,0,605.22,0.0,106.369,147.117,0.0,902.101,0.0,2396
187,5518.74,5483.88,0,34.8636,0.0,0.0,0.0,0.0,791.084,0.0,2151
188,5650.81,5605.77,0,45.0416,0.0,0.0,0.0,0.0,810.025,0.0,1827
189,5530.42,5495.04,0,35.3756,0.0,0.0,0.0,0.0,795.151,0.0,1634
190,5784.41,4888.23,0,116.13,0.0,213.162,566.894,0.0,832.336,0.0,1621
191,5404.25,5357.32,0,46.9242,0.0,0.0,0.0,0.0,776.946,0.0,1546
192,5646.51,5587.5,0,59.0122,0.0,0.0,0.0,0.0,810.997,0.0,1818
193,5488.68,5430.21,0,58.475,0.0,0.0,0.0,0.0,785.095,0.0,2453
194,5460.44,5440.79,0,19.6431,0.0,0.0,0.0,0.0,783.584,0.0,2015
195,5767.36,5228.44,0,92.5616,0.0,106.654,339.709,0.0,828.989,0.0,1749
196,5166.36,5089.33,0,77.0309,0.0,0.0,0.0,0.0,740.321,0.0,2371
197,6533.53,5357.01,0,477.355,0.0,201.241,497.924,0.0,938.721,0.0,2446
198,5475.15,5406.87,0,68.2814,0.0,0.0,0.0,0.0,785.114,0.0,2431
199,5444.25,5383.52,0,60.7238,0.0,0.0,0.0,0.0,782.828,0.0,1557
200,5603.06,5564.34,0,38.7224,0.0,0.0,0.0,0.0,806.116,0.0,1535
201,5434.66,5218.85,0,99.246,0.0,76.5916,39.9712,0.0,782.451,0.0,1755
202,5861.81,5812.17,0,49.6411,0.0,0.0,0.0,0.0,842.203,0.0,1634
203,5425.09,5380.46,0,44.6242,0.0,0.0,0.0,0.0,781.829,0.0,1492
204,5678.11,5275.47,0,34.0492,0.0,97.6152,270.971,0.0,814.3,0.0,2690
205,5228.61,5128.5,0,100.106,0.0,0.0,0.0,0.0,750.929,0.0,1633
206,5527.0,5477.77,0,49.2311,0.0,0.0,0.0,0.0,793.349,0.0,1769
207,5347.74,5263.44,0,84.2922,0.0,0.0,0.0,0.0,768.948,0.0,1540
208,5554.35,5485.0,0,69.3539,0.0,0.0,0.0,0.0,796.308,0.0,1944
209,5918.28,5428.29,0,230.883,0.0,106.691,152.42,0.0,852.176,0.0,1680
210,6177.25,5556.2,0,416.851,0.0,102.857,101.349,0.0,889.303,0.0,1721
211,5472.14,4789.26,0,350.129,0.0,0.0,77.5794,255.178,787.446,0.0,1621
212,5636.65,5575.24,0,61.4087,0.0,0.0,0.0,0.0,808.238,0.0,2476
213,5312.43,5229.83,0,82.6013,0.0,0.0,0.0,0.0,762.228,0.0,1858
214,5635.19,5265.58,0,45.7732,0.0,43.1819,280.661,0.0,809.478,0.0,2025
215,6543.15,5309.6,0,452.798,0.0,210.315,570.439,0.0,938.173,0.0,2427
216,5712.45,5565.93,0,33.5587,0.0,103.562,9.39611,0.0,815.225,0.0,3085
217,5500.39,5462.87,0,37.5254,0.0,0.0,0.0,0.0,791.219,0.0,1630
218,5826.13,5526.2,0,299.923,0.0,0.0,0.0,0.0,839.42,0.0,1673
219,5570.59,5530.17,0,40.4286,0.0,0.0,0.0,0.0,801.304,0.0,1572
220,5925.07,5845.75,0,79.3288,0.0,0.0,0.0,0.0,850.647,0.0,1927
221,5546.76,5479.18,0,67.5778,0.0,0.0,0.0,0.0,798.603,0.0,1725
222,5316.58,5256.85,0,59.7278,0.0,0.0,0.0,0.0,765.195,0.0,1450
223,5472.71,5420.98,0,51.7376,0.0,0.0,0.0,0.0,784.7,0.0,1942
224,5497.31,5453.88,0,43.4333,0.0,0.0,0.0,0.0,789.781,0.0,1585
225,5581.53,4786.52,0,183.854,0.0,104.602,506.547,0.0,779.371,0.0,7831
226,6137.33,6002.25,0,8.87009,0.0,106.389,19.8261,0.0,883.78,0.0,1761
227,5542.21,5480.94,0,61.2708,0.0,0.0,0.0,0.0,795.146,0.0,1756
228,6455.61,5453.75,0,157.574,0.0,194.83,649.464,0.0,927.688,0.0,1810
229,5513.99,5436.02,0,77.9708,0.0,0.0,0.0,0.0,793.977,0.0,1511
230,5754.49,5195.92,0,304.648,0.0,100.751,153.175,0.0,827.956,0.0,2040
231,5462.93,5417.37,0,45.563,0.0,0.0,0.0,0.0,784.936,0.0,1884
232,5605.42,5561.48,0,43.9484,0.0,0.0,0.0,0.0,804.115,0.0,2175
233,5195.96,5118.37,0,77.5925,0.0,0.0,0.0,0.0,745.323,0.0,2102
234,5836.19,5390.66,0,221.673,0.0,98.6135,125.241,0.0,839.545,0.0,1647
235,5734.79,5276.14,0,297.658,0.0,99.5032,61.4955,0.0,824.908,0.0,1714
236,5567.03,5394.46,0,172.572,0.0,0.0,0.0,0.0,795.373,0.0,3056
237,5570.92,5485.73,0,85.1879,0.0,0.0,0.0,0.0,800.361,0.0,1660
238,6154.19,5346.46,0,295.276,0.0,0.0,113.021,399.433,884.099,0.0,1670
239,5590.51,5470.46,0,7.00122,0.0,100.137,12.9173,0.0,803.631,0.0,2084
240,5615.42,5574.15,0,41.2782,0.0,0.0,0.0,0.0,806.467,0.0,2008
241,5436.07,5377.29,0,58.7774,0.0,0.0,0.0,0.0,779.274,0.0,1863
242,5465.75,5420.07,0,45.678,0.0,0.0,0.0,0.0,786.19,0.0,1924
243,5879.86,4846.25,0,441.554,0.0,211.531,380.52,0.0,847.008,0.0,1593
244,6456.6,5500.43,0,206.598,0.0,106.691,356.154,286.726,928.953,0.0,1834
245,5847.13,5383.81,0,105.453,0.0,106.357,251.501,0.0,831.587,0.0,4260
246,5714.0,5601.69,0,112.313,0.0,0.0,0.0,0.0,821.005,0.0,1715
247,6025.27,5288.56,0,268.048,0.0,106.675,51.4183,310.57,864.51,0.0,2194
248,5437.08,5411.33,0,25.7446,0.0,0.0,0.0,0.0,777.736,0.0,2708
249,6402.88,5082.72,0,111.737,0.0,106.677,738.244,363.511,921.057,0.0,1958
250,5430.02,5380.15,0,49.8685,0.0,0.0,0.0,0.0,780.722,0.0,1506
251,5462.06,5406.2,0,55.8663,0.0,0.0,0.0,0.0,784.953,0.0,1632
252,5636.74,5596.75,0,39.9912,0.0,0.0,0.0,0.0,811.81,0.0,1639
253,5378.92,5314.49,0,64.4253,0.0,0.0,0.0,0.0,773.96,0.0,1465
254,5917.1,5894.4,0,22.7007,0.0,0.0,0.0,0.0,848.606,0.0,1926
255,6218.25,5674.42,0,324.588,0.0,93.9519,125.283,0.0,894.642,0.0,1939
256,5736.68,5141.67,0,205.154,121.731,111.439,156.401,0.0,823.638,0.288,1919
257,6047.69,5465.34,0,213.998,0.0,105.149,163.079,100.126,872.827,0.0,1569
258,5599.52,5564.24,0,35.2814,0.0,0.0,0.0,0.0,805.308,0.0,1494
259,5979.6,5489.3,0,227.759,0.0,104.353,158.189,0.0,859.89,0.0,1794
260,5468.23,5434.88,0,33.3495,0.0,0.0,0.0,0.0,786.77,0.0,1508
261,5741.24,5598.3,0,142.936,0.0,0.0,0.0,0.0,824.737,0.0,1571
262,5374.36,5322.84,0,51.521,0.0,0.0,0.0,0.0,773.381,0.0,1653
263,5738.94,5637.82,0,101.121,0.0,0.0,0.0,0.0,824.011,0.0,1961
264,5566.07,5445.14,0,120.929,0.0,0.0,0.0,0.0,800.422,0.0,1587
265,5538.24,5497.27,0,40.9655,0.0,0.0,0.0,0.0,796.691,0.0,1560
266,5340.46,5265.17,0,75.2971,0.0,0.0,0.0,0.0,767.816,0.0,1562
267,5537.42,5500.82,0,36.5987,0.0,0.0,0.0,0.0,796.806,0.0,1460
268,5538.24,5501.23,0,37.012,0.0,0.0,0.0,0.0,795.653,0.0,1702
269,6949.83,5897.84,0,1.03422,0.0,313.645,737.318,0.0,1000.09,0.0,2156
270,6042.51,5531.91,0,210.132,0.0,106.525,193.946,0.0,862.45,0.0,3508
271,5492.78,4953.22,0,227.858,0.0,0.0,262.62,49.0834,791.056,0.0,1516
272,5589.07,5365.01,0,100.866,0.0,99.9039,23.2948,0.0,804.852,0.0,1581
273,5337.04,5283.46,0,53.5793,0.0,0.0,0.0,0.0,766.677,0.0,1586
274,5972.13,5476.56,0,177.307,0.0,103.896,214.37,0.0,858.673,0.0,1799
275,5728.8,5698.11,0,30.6967,0.0,0.0,0.0,0.0,820.183,0.0,2549
276,5767.16,5710.33,0,56.8306,0.0,0.0,0.0,0.0,830.243,0.0,1561
277,5813.66,5233.64,0,75.6712,0.0,209.309,295.043,0.0,835.458,0.0,1678
278,5461.09,5394.53,0,66.557,0.0,0.0,0.0,0.0,785.021,0.0,1904
279,6003.93,5415.94,0,223.096,0.0,97.3963,267.499,0.0,862.291,0.0,1908
280,5814.39,5149.15,0,89.9489,0.0,106.505,373.604,95.187,834.869,0.0,2211
281,5873.53,5326.52,0,231.655,0.0,106.655,208.703,0.0,845.032,0.0,1646
282,5588.71,5555.31,0,33.4028,0.0,0.0,0.0,0.0,803.405,0.0,1632
283,5708.36,5497.52,0,210.844,0.0,0.0,0.0,0.0,821.112,0.0,1669
284,5826.17,5270.1,0,350.993,0.0,104.23,100.846,0.0,837.768,0.0,1727
285,5354.17,5293.21,0,60.9641,0.0,0.0,0.0,0.0,769.754,0.0,1470
286,5868.0,5244.04,0,324.527,0.0,104.111,195.329,0.0,844.515,0.0,1585
287,5435.65,5354.7,0,80.9545,0.0,0.0,0.0,0.0,781.732,0.0,1504
288,5814.0,5766.61,0,47.3955,0.0,0.0,0.0,0.0,835.245,0.0,1740
289,5842.24,5814.96,0,27.2802,0.0,0.0,0.0,0.0,838.721,0.0,2081
290,5595.61,5562.93,0,32.6782,0.0,0.0,0.0,0.0,803.382,0.0,2063
291,5743.81,5699.01,0,44.7949,0.0,0.0,0.0,0.0,826.106,0.0,1636
292,5509.28,5448.7,0,60.58,0.0,0.0,0.0,0.0,789.827,0.0,2258
293,5365.02,5321.15,0,43.8688,0.0,0.0,0.0,0.0,772.703,0.0,1467
294,6011.46,5565.03,0,181.366,0.0,106.64,158.42,0.0,863.178,0.0,2385
295,5842.69,5791.93,0,50.7671,0.0,0.0,0.0,0.0,838.635,0.0,2131
296,5647.31,5537.37,0,109.94,0.0,0.0,0.0,0.0,810.508,0.0,1728
297,5500.81,5454.53,0,46.2822,0.0,0.0,0.0,0.0,790.512,0.0,1738
298,5433.09,5398.87,0,34.2235,0.0,0.0,0.0,0.0,780.563,0.0,1564
299,5328.73,5285.59,0,43.137,0.0,0.0,0.0,0.0,767.03,0.0,1489
300,5886.0,5446.07,0,131.145,0.0,106.545,202.243,0.0,843.284,0.0,2658
301,6115.62,5405.15,0,567.893,0.0,106.664,35.9198,0.0,880.495,0.0,1702
302,5552.18,5498.69,0,53.4881,0.0,0.0,0.0,0.0,798.403,0.0,1673
