#class tools::wcsv::ntuple
#title Event
#separator 44
#vector_separator 59
#column int Event
#column double Px
#column double Py
#column double Pz
#column double Tot - OpAbs
#column double Cerenkov
#column double compt
#column double CoupledTransportation
#column double eBrem
#column double eIon
#column double msc
#column double muIoni
#column double OpAbsorption
#column double phot
#column int NOfOptPhotons
50,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
51,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
53,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
54,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
55,0,0,-1,151.568,49.7953,0,0,0,101.772,0,0,2.86745,0,4074
56,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
57,0,0,-1,453.823,212.639,0,0,44.9637,185.865,0,0,8.82105,10.355,11932
58,0,0,-1,471.865,412.038,0,0,0,59.8267,0,0,8.76175,0,12424
59,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
60,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
61,0,0,-1,662,496.619,0,0,0,102.061,0,0,11.9851,63.32,17359
62,0,0,-1,662,499.375,0,0,0,99.3048,0,0,12.5733,63.32,17605
63,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
64,0,0,-1,196.462,94.7367,0,0,0,101.725,0,0,3.76279,0,5261
65,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
66,0,0,-1,84.4226,0,0,0,0,56.1132,0,28.3093,1.49736,0,2282
67,0,0,-1,662,344.705,0,0,0,253.975,0,0,12.0787,63.32,17478
68,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
69,0,0,-1,497.665,293.805,0,0,0,203.861,0,0,9.08953,0,13081
70,0,0,-1,662,452.084,0,0,0,199.04,0,0,12.4533,10.876,17358
71,0,0,-1,662,406.273,0,0,0,192.407,0,0,12.5103,63.32,17203
72,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
73,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
74,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
75,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
76,0,0,-1,155.441,53.7901,0,0,0,101.651,0,0,2.96234,0,4147
77,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
78,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
79,0,0,-1,662,394.893,0,0,0,203.787,0,0,12.7249,63.32,17301
80,0,0,-1,306.864,249.01,0,0,0,57.8543,0,0,5.68062,0,8191
81,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
82,0,0,-1,662,311.709,0,0,0,347.792,0,0,12.3278,2.499,17507
83,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
84,0,0,-1,222.002,127.046,0,0,0,94.9563,0,0,4.25948,0,5862
85,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
86,0,0,-1,662,397.427,0,0,0,201.253,0,0,12.4171,63.32,17546
87,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
88,0,0,-1,48.0727,0,0,0,0,48.0727,0,0,0.91704,0,1335
89,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
90,0,0,-1,455.332,399.471,0,0,0,55.8613,0,0,8.36518,0,11859
91,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
92,0,0,-1,116.517,14.642,0,0,0,101.875,0,0,2.28284,0,3101
93,0,0,-1,470.651,368.704,0,0,0,101.947,0,0,8.68966,0,12480
94,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
95,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
96,0,0,-1,469.784,374.179,0,0,0,95.6053,0,0,8.60952,0,12335
97,0,0,-1,434.787,334.202,0,0,0,100.585,0,0,8.03486,0,11462
98,0,0,-1,662,397.871,0,0,0,200.809,0,0,12.0184,63.32,17482
99,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
300,0,0,-1,662,499.782,0,0,0,98.8977,0,0,12.1184,63.32,17462
301,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
302,0,0,-1,662,401.7,0,0,0,196.98,0,0,12.0995,63.32,17359
303,0,0,-1,662,440.143,0,0,0,158.537,0,0,10.9699,63.32,18287
304,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
305,0,0,-1,662,552.641,0,0,0,98.4831,0,0,12.5787,10.876,17215
306,0,0,-1,662,508.436,0,0,0,90.2439,0,0,12.5663,63.32,17535
307,0,0,-1,662,400.96,0,0,0,197.72,0,0,12.566,63.32,17357
308,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
309,0,0,-1,662,346.495,0,0,0,252.185,0,0,12.0562,63.32,17420
310,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
311,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
312,0,0,-1,662,437.17,0,0,0,222.455,0,0,11.0854,2.375,17909
313,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
314,0,0,-1,662,499.852,0,0,0,98.8282,0,0,11.8957,63.32,17478
315,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
316,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
317,0,0,-1,662,553.022,0,0,0,98.102,0,0,12.552,10.876,17264
318,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
319,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
320,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
321,0,0,-1,662,382.724,0,0,0,215.956,0,0,12.4659,63.32,17211
322,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
323,0,0,-1,662,549.346,0,0,0,101.778,0,0,12.3389,10.876,17328
324,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
325,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
326,0,0,-1,46.5635,0,0,0,0,46.5635,0,0,0.846167,0,1220
327,0,0,-1,232.463,130.813,0,0,0,101.651,0,0,4.27617,0,6258
328,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
329,0,0,-1,662,507.29,0,0,0,91.3896,0,0,12.1845,63.32,17357
330,0,0,-1,1.08266,0,0,0,0,1.08266,0,0,0.0249933,0,33
331,0,0,-1,320.254,218.374,0,0,0,101.88,0,0,6.14349,0,8401
332,0,0,-1,183.936,87.4485,0,0,0,96.4877,0,0,3.38382,0,4938
333,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
334,0,0,-1,128.219,26.2643,0,0,0,101.954,0,0,2.34763,0,3310
335,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
336,0,0,-1,662,565.025,0,0,0,86.0991,0,0,12.5467,10.876,17364
337,0,0,-1,662,513.752,0,0,0,84.9276,0,0,12.5953,63.32,17394
338,0,0,-1,662,496.652,0,0,0,102.028,0,0,11.9312,63.32,17629
339,0,0,-1,343.912,242.071,0,0,0,101.841,0,0,6.19708,0,9145
340,0,0,-1,2.01494,0,0,0,0,2.01494,0,0,0.0221524,0,46
341,0,0,-1,662,503.172,0,0,0,95.5084,0,0,12.3786,63.32,17521
342,0,0,-1,662,411.112,0,0,0,187.568,0,0,12.4919,63.32,17219
343,0,0,-1,85.7833,0,0,0,0,85.7833,0,0,1.59953,0,2218
344,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
345,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
346,0,0,-1,92.4775,0,0,0,0,92.4775,0,0,1.72392,0,2442
347,0,0,-1,662,496.941,0,0,0,101.739,0,0,11.8519,63.32,17276
348,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
349,0,0,-1,402.827,301.307,0,0,0,101.52,0,0,7.43847,0,10813
550,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
551,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
552,0,0,-1,326.812,224.926,0,0,0,101.886,0,0,5.89376,0,8793
553,0,0,-1,367.779,266.894,0,0,0,100.885,0,0,6.65554,0,9950
554,0,0,-1,662,399.225,0,0,0,199.455,0,0,12.2501,63.32,17398
555,0,0,-1,465.501,363.838,0,0,0,101.663,0,0,8.76839,0,11974
