#class tools::wcsv::ntuple
#title Event
#separator 44
#vector_separator 59
#column int Event
#column double Px
#column double Py
#column double Pz
#column double Tot - OpAbs
#column double Cerenkov
#column double compt
#column double CoupledTransportation
#column double eBrem
#column double eIon
#column double msc
#column double muIoni
#column double OpAbsorption
#column double phot
#column int NOfOptPhotons
50,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
51,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
52,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
53,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
54,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
55,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
56,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
57,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
58,0,0,-1,471.865,369.88,0,0,0,101.985,0,0,1.43502,0,15197
59,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
60,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
61,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
62,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
63,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
64,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
65,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
66,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
67,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
68,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
69,0,0,-1,497.665,299.137,0,0,0,198.528,0,0,1.51084,0,15813
70,0,0,-1,662,480.019,0,0,0,171.105,0,0,2.10893,10.876,21047
71,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
72,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
73,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
74,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
75,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
76,0,0,-1,155.441,76.8989,0,0,0,78.5422,0,0,0.312144,0,4948
77,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
78,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
79,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
80,0,0,-1,306.864,249.012,0,0,0,57.8526,0,0,0.860401,0,9763
81,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
82,0,0,-1,189.97,88.0071,0,0,0,101.963,0,0,0.636127,0,6114
83,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
84,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
85,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
86,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
87,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
88,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
89,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
90,0,0,-1,455.332,354.938,0,0,0,100.395,0,0,1.4301,0,14506
91,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
92,0,0,-1,116.517,15.4076,0,0,0,101.109,0,0,0.322415,0,3804
93,0,0,-1,470.651,433.827,0,0,0,36.8239,0,0,1.43859,0,15194
94,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
95,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
96,0,0,-1,469.784,367.73,0,0,0,102.055,0,0,1.2095,0,15214
97,0,0,-1,434.787,373.286,0,0,0,61.501,0,0,1.37632,0,13706
98,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
99,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
400,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
401,0,0,-1,255.618,153.966,0,0,0,101.652,0,0,0.652637,0,8236
402,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
403,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
404,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
405,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
406,0,0,-1,662,444.072,0,0,0,154.608,0,0,1.5712,63.32,21223
407,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
408,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
409,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
410,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
411,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
412,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
413,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
414,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
415,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
416,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
417,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
418,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
419,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
420,0,0,-1,662,295.059,0,0,0,101.935,0,254.129,2.23075,10.876,21101
421,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
422,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
423,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
424,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
425,0,0,-1,225.401,123.419,0,0,0,101.983,0,0,0.383012,0,7280
426,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
427,0,0,-1,459.47,36.6858,0,0,0,101.621,0,321.164,1.20716,0,14807
428,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
429,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
430,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
431,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
432,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
433,0,0,-1,108.738,6.90915,0,0,0,101.829,0,0,0.175716,0,3482
434,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
435,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
436,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
437,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
438,0,0,-1,175.699,39.1842,0,4.1785,0,101.282,0,28.7848,0.622079,2.27,5656
439,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
440,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
441,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
442,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
443,0,0,-1,24.9778,0,0,0,0,24.9778,0,0,0.0679568,0,830
444,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
445,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
446,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
447,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
448,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
449,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
500,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
501,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
502,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
503,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
504,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
505,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
506,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
507,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
508,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
509,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
510,0,0,-1,662,300.128,0,0,0,298.552,0,0,1.62434,63.32,21570
511,0,0,-1,44.8876,0,0,0,0,44.8876,0,0,0.160716,0,1444
512,0,0,-1,403.419,232.548,0,0,0,100.789,0,70.0819,1.23801,0,12925
513,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
514,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
515,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
516,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
