Event,Px,Py,Pz,Tot,Cerenkov,compt,CoupledTransportation,eBrem,eIon,msc,muIoni,OpAbsorption,phot,NOfOptPhotons
47,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
48,0.0,0.0,-1.0,662.0,598.68,0.0,0.0,0.0,0.0,0,0.0,12.0954,63.32,17393
49,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
50,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
51,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
52,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
53,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
54,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
55,0.0,0.0,-1.0,151.568,49.7975,0.0,0.0,0.0,101.77,0,0.0,2.87013,0.0,3955
56,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
57,0.0,0.0,-1.0,453.823,245.075,0.0,0.0,43.9397,101.488,0,0.0,8.32744,63.32,11851
58,0.0,0.0,-1.0,471.865,373.607,0.0,0.0,0.0,98.2575,0,0.0,8.98963,0.0,12609
59,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
60,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
61,0.0,0.0,-1.0,662.0,496.857,0.0,0.0,0.0,101.823,0,0.0,11.7094,63.32,17665
62,0.0,0.0,-1.0,662.0,501.797,0.0,0.0,0.0,96.883,0,0.0,12.2808,63.32,17364
63,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
64,0.0,0.0,-1.0,196.462,97.7097,0.0,0.0,0.0,98.752,0,0.0,3.68769,0.0,5113
65,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
66,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
67,0.0,0.0,-1.0,662.0,343.567,0.0,0.0,0.0,255.113,0,0.0,12.6573,63.32,17437
68,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
69,0.0,0.0,-1.0,497.665,293.647,0.0,0.0,0.0,204.018,0,0.0,9.15653,0.0,13199
70,0.0,0.0,-1.0,662.0,448.918,0.0,0.0,0.0,202.206,0,0.0,12.4579,10.876,17455
71,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
72,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
73,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
74,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
75,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
76,0.0,0.0,-1.0,155.441,53.5492,0.0,0.0,0.0,101.892,0,0.0,2.9106,0.0,4112
77,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
78,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
79,0.0,0.0,-1.0,662.0,397.313,0.0,0.0,0.0,201.367,0,0.0,12.3313,63.32,17314
80,0.0,0.0,-1.0,306.864,249.012,0.0,0.0,0.0,57.8526,0,0.0,5.59471,0.0,8154
81,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
82,0.0,0.0,-1.0,440.306,195.391,0.0,0.0,0.0,244.916,0,0.0,8.40347,0.0,11696
83,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
84,0.0,0.0,-1.0,222.002,120.133,0.0,0.0,0.0,101.87,0,0.0,4.26338,0.0,5801
85,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
86,0.0,0.0,-1.0,662.0,396.824,0.0,0.0,0.0,201.856,0,0.0,12.368,63.32,17467
87,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
88,0.0,0.0,-1.0,48.0727,0.0,0.0,0.0,0.0,48.0727,0,0.0,0.986871,0.0,1312
89,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
90,0.0,0.0,-1.0,455.332,356.139,0.0,0.0,0.0,99.1929,0,0.0,8.40629,0.0,12039
91,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
92,0.0,0.0,-1.0,116.517,14.8881,0.0,0.0,0.0,101.629,0,0.0,2.16782,0.0,3053
93,0.0,0.0,-1.0,470.651,368.93,0.0,0.0,0.0,101.721,0,0.0,8.9129,0.0,12417
94,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
95,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
96,0.0,0.0,-1.0,469.784,367.812,0.0,0.0,0.0,101.972,0,0.0,8.46599,0.0,12506
97,0.0,0.0,-1.0,434.787,335.981,0.0,0.0,0.0,98.8067,0,0.0,8.0213,0.0,11523
98,0.0,0.0,-1.0,662.0,418.038,0.0,0.0,0.0,180.642,0,0.0,12.0708,63.32,17430
99,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
100,0.0,0.0,-1.0,662.0,496.798,0.0,0.0,0.0,101.882,0,0.0,12.0995,63.32,17403
101,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
102,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
103,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
104,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
105,0.0,0.0,-1.0,662.0,415.799,0.0,0.0,0.0,182.881,0,0.0,12.4941,63.32,17733
106,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
107,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
108,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
109,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
110,0.0,0.0,-1.0,662.0,399.355,0.0,0.0,0.0,199.325,0,0.0,11.9891,63.32,17649
111,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
112,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
113,0.0,0.0,-1.0,103.519,1.81527,0.0,0.0,0.0,101.703,0,0.0,1.93376,0.0,2718
114,0.0,0.0,-1.0,662.0,444.96,0.0,0.0,0.0,153.72,0,0.0,12.5823,63.32,17267
115,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
116,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
117,0.0,0.0,-1.0,129.614,27.8038,0.0,0.0,0.0,101.811,0,0.0,2.52464,0.0,3441
118,0.0,0.0,-1.0,92.1785,0.0,0.0,0.0,0.0,92.1785,0,0.0,1.74049,0.0,2430
119,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
120,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
121,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
122,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
123,0.0,0.0,-1.0,662.0,243.665,0.0,0.0,193.035,151.104,0,0.0,12.2499,74.196,17693
124,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
125,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
126,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
127,0.0,0.0,-1.0,35.3664,0.0,0.0,0.0,0.0,35.3664,0,0.0,0.619797,0.0,972
128,0.0,0.0,-1.0,444.878,343.204,0.0,0.0,0.0,101.674,0,0.0,8.37083,0.0,11652
129,0.0,0.0,-1.0,85.2148,0.0,0.0,0.0,0.0,85.2148,0,0.0,1.67173,0.0,2208
130,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
131,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
132,0.0,0.0,-1.0,173.946,51.414,0.0,0.0,0.0,122.532,0,0.0,3.1465,0.0,4587
133,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
134,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
135,0.0,0.0,-1.0,662.0,496.804,0.0,0.0,0.0,101.876,0,0.0,12.3809,63.32,17306
136,0.0,0.0,-1.0,662.0,370.912,0.0,0.0,0.0,227.768,0,0.0,12.2093,63.32,17705
137,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
138,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
139,0.0,0.0,-1.0,662.0,503.929,0.0,0.0,0.0,94.7509,0,0.0,12.2488,63.32,17330
140,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
141,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
142,0.0,0.0,-1.0,335.286,131.509,0.0,0.0,0.0,203.777,0,0.0,6.07625,0.0,8963
143,0.0,0.0,-1.0,413.562,311.579,0.0,0.0,0.0,101.982,0,0.0,7.59184,0.0,10888
144,0.0,0.0,-1.0,39.4304,0.0,0.0,0.0,0.0,39.4304,0,0.0,0.692929,0.0,942
145,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
146,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
147,0.0,0.0,-1.0,113.02,11.4161,0.0,0.0,0.0,101.604,0,0.0,2.17613,0.0,3029
148,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
149,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
150,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
151,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
152,0.0,0.0,-1.0,662.0,459.059,0.0,0.0,0.0,200.671,0,0.0,12.283,2.27,17284
153,0.0,0.0,-1.0,662.0,301.032,0.0,0.0,0.0,297.648,0,0.0,12.3992,63.32,17383
154,0.0,0.0,-1.0,291.512,195.24,0.0,0.0,0.0,96.2723,0,0.0,5.6828,0.0,7809
155,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
156,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
157,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
158,0.0,0.0,-1.0,5.39492,0.0,0.0,0.0,0.0,5.39492,0,0.0,0.0871784,0.0,141
159,0.0,0.0,-1.0,662.0,313.509,0.0,0.0,0.0,285.171,0,0.0,12.0594,63.32,17380
160,0.0,0.0,-1.0,32.7681,0.0,0.0,0.0,0.0,32.7681,0,0.0,0.579333,0.0,816
161,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
162,0.0,0.0,-1.0,285.698,183.642,0.0,0.0,0.0,102.056,0,0.0,5.1006,0.0,7504
163,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
164,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
165,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
166,0.0,0.0,-1.0,155.159,53.5664,0.0,0.0,0.0,101.593,0,0.0,2.96637,0.0,4096
167,0.0,0.0,-1.0,172.9,73.1606,0.0,0.0,0.0,99.7392,0,0.0,2.99367,0.0,4625
168,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
169,0.0,0.0,-1.0,444.884,343.518,0.0,0.0,0.0,101.366,0,0.0,8.34074,0.0,11870
170,0.0,0.0,-1.0,662.0,350.663,0.0,0.0,0.0,300.461,0,0.0,12.5182,10.876,17337
171,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
172,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
173,0.0,0.0,-1.0,460.045,361.082,0.0,0.0,0.0,98.9637,0,0.0,8.25393,0.0,12041
174,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
175,0.0,0.0,-1.0,662.0,284.709,0.0,0.0,0.0,313.971,0,0.0,12.1948,63.32,17362
176,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
177,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
178,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
179,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
180,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
181,0.0,0.0,-1.0,662.0,402.709,0.0,0.0,0.0,195.971,0,0.0,12.3048,63.32,17544
182,0.0,0.0,-1.0,297.724,99.1077,0.0,0.0,0.0,101.524,0,97.0923,5.58831,0.0,7813
183,0.0,0.0,-1.0,359.627,278.36,0.0,0.0,0.0,81.2664,0,0.0,6.59049,0.0,9321
184,0.0,0.0,-1.0,460.176,367.458,0.0,0.0,0.0,92.7185,0,0.0,8.59371,0.0,12147
185,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
186,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
187,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
188,0.0,0.0,-1.0,270.145,89.3137,0.0,0.0,0.0,81.708,0,99.1237,5.0021,0.0,7132
189,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
190,0.0,0.0,-1.0,662.0,499.07,0.0,0.0,0.0,99.6099,0,0.0,12.1849,63.32,17506
191,0.0,0.0,-1.0,662.0,567.679,0.0,0.0,0.0,83.4449,0,0.0,11.7072,10.876,17324
192,0.0,0.0,-1.0,662.0,503.027,0.0,0.0,0.0,95.6528,0,0.0,12.3493,63.32,17597
193,0.0,0.0,-1.0,31.343,0.0,0.0,0.0,0.0,31.343,0,0.0,0.542587,0.0,821
194,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
195,0.0,0.0,-1.0,38.9655,0.0,0.0,0.0,0.0,38.9655,0,0.0,0.74974,0.0,1004
196,0.0,0.0,-1.0,129.407,35.5099,0.0,0.0,0.0,93.8974,0,0.0,2.30358,0.0,3367
197,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
198,0.0,0.0,-1.0,662.0,218.892,0.0,0.0,46.9072,269.561,0,0.0,12.2948,126.64,17493
199,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
200,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
201,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
202,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
203,0.0,0.0,-1.0,74.9319,0.0,0.0,0.0,0.0,74.9319,0,0.0,1.43802,0.0,1981
204,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
205,0.0,0.0,-1.0,662.0,497.529,0.0,0.0,0.0,101.151,0,0.0,12.4535,63.32,17336
206,0.0,0.0,-1.0,208.746,106.878,0.0,0.0,0.0,101.868,0,0.0,3.89953,0.0,5431
207,0.0,0.0,-1.0,155.448,10.3908,0.0,0.0,43.9524,101.105,0,0.0,2.85401,0.0,4219
208,0.0,0.0,-1.0,662.0,406.169,0.0,0.0,0.0,192.511,0,0.0,12.0398,63.32,17448
209,0.0,0.0,-1.0,132.055,30.2917,0.0,0.0,0.0,101.763,0,0.0,2.56465,0.0,3438
210,0.0,0.0,-1.0,459.65,357.616,0.0,0.0,0.0,102.034,0,0.0,8.19809,0.0,12228
211,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
212,0.0,0.0,-1.0,662.0,297.761,0.0,0.0,0.0,300.919,0,0.0,11.1787,63.32,17726
213,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
214,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
215,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
216,0.0,0.0,-1.0,92.2921,0.0,0.0,0.0,0.0,92.2921,0,0.0,1.63191,0.0,2446
217,0.0,0.0,-1.0,662.0,413.477,0.0,0.0,0.0,185.203,0,0.0,12.374,63.32,17521
218,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
219,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
220,0.0,0.0,-1.0,662.0,418.206,0.0,0.0,0.0,180.474,0,0.0,12.3977,63.32,17566
221,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
222,0.0,0.0,-1.0,146.132,44.2967,0.0,0.0,0.0,101.835,0,0.0,2.69494,0.0,3908
223,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
224,0.0,0.0,-1.0,204.538,132.923,0.0,0.0,0.0,71.6152,0,0.0,3.93771,0.0,5342
225,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
226,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
227,0.0,0.0,-1.0,30.8065,0.0,0.0,0.0,0.0,30.8065,0,0.0,0.593169,0.0,798
228,0.0,0.0,-1.0,662.0,326.385,0.0,0.0,0.0,272.295,0,0.0,12.2464,63.32,17410
229,0.0,0.0,-1.0,290.321,188.605,0.0,0.0,0.0,101.716,0,0.0,5.27532,0.0,7581
230,0.0,0.0,-1.0,394.556,292.773,0.0,0.0,0.0,101.783,0,0.0,7.07116,0.0,10349
231,0.0,0.0,-1.0,662.0,496.873,0.0,0.0,0.0,101.807,0,0.0,12.3105,63.32,17575
232,0.0,0.0,-1.0,662.0,537.439,0.0,0.0,0.0,61.2414,0,0.0,12.4365,63.32,17218
233,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
234,0.0,0.0,-1.0,662.0,555.656,0.0,0.0,0.0,95.4676,0,0.0,12.3045,10.876,17481
235,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
236,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
237,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
238,0.0,0.0,-1.0,662.0,497.511,0.0,0.0,0.0,101.169,0,0.0,12.1868,63.32,17456
239,0.0,0.0,-1.0,662.0,524.108,0.0,0.0,0.0,74.5718,0,0.0,12.4004,63.32,17634
240,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
241,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
242,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
243,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
244,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
245,0.0,0.0,-1.0,662.0,497.257,0.0,0.0,3.24811,34.8544,0,0.0,12.2327,126.64,17480
