Event,Px,Py,Pz,Tot-OpAbs,Cerenkov,compt,CoupledTransportation,eBrem,eIon,msc,muIoni,OpAbsorption,phot,NOfOptPhotons,NOfScintPhotons
377,0.000908908,0.00071949,-0.999999,2207.82,1900.46,0,307.359,0.0,0.0,0.0,0.0,74.457,0.0,2742,22471
378,-0.000733985,0.000120279,-1.0,2690.95,2349.85,0,341.098,0.0,0.0,0.0,0.0,92.107,0.0,3161,27338
379,0.000187641,0.000743436,-1.0,2226.48,1955.73,0,270.749,0.0,0.0,0.0,0.0,75.3661,0.0,2738,22708
380,0.00042616,-6.79748e-05,-1.0,1982.61,1698.03,0,284.584,0.0,0.0,0.0,0.0,66.8433,0.0,2582,20246
381,-0.000419983,0.000358837,-1.0,2579.91,2198.32,0,381.585,0.0,0.0,0.0,0.0,86.8959,0.0,3198,26258
382,-0.000398758,0.000348611,-1.0,2575.86,2323.17,0,252.684,0.0,0.0,0.0,0.0,86.761,0.0,3257,26245
383,0.000725907,-0.000101901,-1.0,2861.16,1809.32,0,581.747,0.0,134.288,335.805,0.0,96.4717,0.0,3656,29142
384,-0.000375094,-0.000377583,-1.0,2508.24,2061.36,0,187.293,0.0,148.883,109.449,1.25296,84.1135,0.0,3408,25548
385,0.000228051,0.000297461,-1.0,2040.16,1726.87,0,313.291,0.0,0.0,0.0,0.0,69.4035,0.0,2532,20849
386,-0.00061194,-0.000427134,-1.0,2227.67,1779.16,0,448.513,0.0,0.0,0.0,0.0,75.3692,0.0,2784,22718
387,0.000553732,-0.0002729,-1.0,2907.96,1715.07,0,518.295,0.0,147.298,527.304,0.0,98.2696,0.0,3582,29589
388,-0.000686342,0.000673563,-1.0,2116.53,1718.69,0,397.839,0.0,0.0,0.0,0.0,71.7751,0.0,2627,21615
389,0.000303024,-0.000452253,-1.0,2039.05,1770.29,0,268.757,0.0,0.0,0.0,0.0,69.4054,0.0,2524,20834
390,-7.94016e-06,-0.000218261,-1.0,2572.25,2158.17,0,24.9946,0.0,111.487,180.027,97.5703,87.7789,0.0,3173,26228
391,0.000633329,-0.000111983,-1.0,2089.5,1810.28,0,279.214,0.0,0.0,0.0,0.0,70.6029,0.0,2710,21347
392,-0.000748575,-2.62916e-06,-1.0,2396.51,1787.7,0,608.804,0.0,0.0,0.0,0.0,80.7386,0.0,3045,24384
393,0.000313638,-0.000319564,-1.0,2192.78,1922.75,0,270.031,0.0,0.0,0.0,0.0,74.0212,0.0,2895,22381
394,0.00142864,-0.00042425,-0.999999,2102.6,1775.3,0,327.293,0.0,0.0,0.0,0.0,71.9227,0.0,2570,21488
395,0.00111292,-0.000697071,-0.999999,2376.55,2110.93,0,265.626,0.0,0.0,0.0,0.0,80.1689,0.0,3006,24166
396,-0.00124676,3.12641e-05,-0.999999,2051.05,1803.98,0,247.071,0.0,0.0,0.0,0.0,69.4846,0.0,2576,20965
397,-0.000247973,0.000410489,-1.0,2525.32,2266.17,0,259.151,0.0,0.0,0.0,0.0,84.6673,0.0,3423,25699
398,-0.000674174,0.000184106,-1.0,2433.77,1672.5,0,289.771,0.0,148.262,323.238,0.0,82.5137,0.0,3069,24811
399,-0.00026754,0.000453781,-1.0,2325.29,1810.15,0,81.0686,0.0,60.1995,171.811,202.053,78.9406,0.0,2890,23726
400,0.000246838,0.00130067,-0.999999,2097.87,1782.85,0,315.018,0.0,0.0,0.0,0.0,71.2474,0.0,2624,21435
401,-0.000783931,-0.000362528,-1.0,1975.23,1681.47,0,293.766,0.0,0.0,0.0,0.0,67.3612,0.0,2490,20220
402,-0.000433986,0.000489244,-1.0,2129.8,1783.55,0,346.252,0.0,0.0,0.0,0.0,72.4053,0.0,2624,21734
403,-0.000143871,-0.000104852,-1.0,1891.57,1612.7,0,278.865,0.0,0.0,0.0,0.0,64.0541,0.0,2474,19401
404,-0.000239705,-0.000585259,-1.0,2585.96,2292.36,0,293.592,0.0,0.0,0.0,0.0,87.4661,0.0,3223,26330
405,-0.00123789,-0.00135086,-0.999998,2422.03,2001.24,0,420.785,0.0,0.0,0.0,0.0,81.4858,0.0,3130,24639
