Event,Px,Py,Pz,Tot-OpAbs,Cerenkov,compt,CoupledTransportation,eBrem,eIon,msc,muIoni,OpAbsorption,phot,NOfOptPhotons,NOfScintPhotons
6140,0.000406506,0.000788136,-1.0,4261.86,3199.19,0.0,742.402,0.0,149.004,171.268,0.0,159.074,0.0,1515,43580
6141,0.000492505,-0.000816882,-1.0,4545.44,4061.5,0.0,97.173,0.0,148.671,238.098,0.0,169.677,0.0,1588,46382
6142,4.56e-05,-0.00064621,-1.0,3675.28,3498.73,0.0,176.544,0.0,0.0,0.0,0.0,137.805,0.0,1382,37610
6143,-0.000249312,5.85233e-05,-1.0,4450.06,4053.22,0.0,396.841,0.0,0.0,0.0,0.0,166.3,0.0,1563,45380
6144,0.0003726,-0.000314411,-1.0,5301.42,4259.11,0.0,139.811,0.0,148.913,753.58,0.0,196.653,0.0,1858,53934
6145,-0.000308072,0.000389564,-1.0,4590.57,4143.63,0.0,81.3635,0.0,109.916,174.769,80.8971,171.426,0.0,1511,46809
6146,-8.30693e-05,3.49608e-05,-1.0,4103.67,3787.97,0.0,315.705,0.0,0.0,0.0,0.0,154.047,0.0,1384,41891
6147,-9.20948e-05,-0.00149149,-0.999999,4183.99,3806.74,0.0,377.249,0.0,0.0,0.0,0.0,156.401,0.0,1492,42685
6148,1.92016e-05,-0.000397691,-1.0,4406.72,3948.5,0.0,458.216,0.0,0.0,0.0,0.0,164.309,0.0,1526,44925
6149,-8.91218e-05,5.17977e-05,-1.0,4335.58,3683.78,0.0,201.573,0.0,149.013,301.213,0.0,161.662,0.0,1744,44400
6150,-0.000937794,0.000221634,-1.0,4337.69,3955.49,0.0,382.205,0.0,0.0,0.0,0.0,162.681,0.0,1531,44290
6151,-0.000299654,-0.000135099,-1.0,4785.48,4191.33,0.0,362.914,0.0,149.015,82.2199,0.0,177.909,0.0,1680,48705
6152,-0.000110576,-0.000154509,-1.0,4252.25,3514.38,0.0,281.921,0.0,144.353,311.596,0.0,159.045,0.0,1407,43393
6153,-0.000303582,-0.000562829,-1.0,4234.74,3467.25,0.0,77.492,0.0,147.372,276.271,266.355,158.557,0.0,1433,43242
6154,5.71815e-05,0.00010622,-1.0,4035.23,3867.28,0.0,167.951,0.0,0.0,0.0,0.0,150.669,0.0,1395,41149
6155,0.00116549,0.00138827,-0.999998,4206.55,3707.87,0.0,498.678,0.0,0.0,0.0,0.0,157.138,0.0,1441,42917
6156,-0.000383735,-0.00020952,-1.0,4330.87,3980.51,0.0,350.358,0.0,0.0,0.0,0.0,161.204,0.0,1605,44187
6157,-0.00067996,0.000151849,-1.0,4233.58,3453.19,0.0,184.369,0.0,149.01,447.014,0.0,158.279,0.0,1515,43189
