Event,Tot,Cerenkov,compt,CoupledTransportation,eBrem,eIon,msc,muIoni,OpAbsorption,phot,NOfOptPhotons
297,1552.63,1531.53,0,21.0974,0.0,0.0,0.0,0.0,220.569,0.0,1888
298,2082.78,1870.08,0,50.792,0.0,79.2808,82.6347,0.0,295.418,0.0,2471
299,1662.14,1646.84,0,15.3025,0.0,0.0,0.0,0.0,236.952,0.0,2015
300,1700.13,1654.57,0,45.561,0.0,0.0,0.0,0.0,238.141,0.0,3009
301,1639.48,1596.25,0,43.2244,0.0,0.0,0.0,0.0,232.849,0.0,1974
302,1949.58,1811.87,0,14.7363,0.0,106.218,16.7564,0.0,277.058,0.0,2359
303,1660.29,1633.41,0,26.8825,0.0,0.0,0.0,0.0,217.56,0.0,6944
304,1819.05,1797.84,0,21.2112,0.0,0.0,0.0,0.0,258.335,0.0,2082
305,3074.45,2807.63,0,258.032,0.0,0.0,8.78316,0.0,436.493,0.0,3756
306,3143.04,2961.09,0,112.893,0.0,0.0,69.0572,0.0,446.449,0.0,3943
307,1593.72,1575.06,0,18.661,0.0,0.0,0.0,0.0,226.906,0.0,1935
308,2309.51,1676.57,0,10.1639,0.0,106.02,26.0715,490.684,327.151,0.0,2961
309,1656.89,1630.11,0,26.7705,0.0,0.0,0.0,0.0,235.615,0.0,2015
310,1761.39,1732.1,0,29.295,0.0,0.0,0.0,0.0,250.728,0.0,2061
311,1415.87,1392.99,0,22.876,0.0,0.0,0.0,0.0,200.435,0.0,1929
312,2262.49,2014.33,0,94.6987,0.0,106.671,46.7838,0.0,314.913,0.0,4368
313,1785.82,1765.5,0,20.3236,0.0,0.0,0.0,0.0,253.748,0.0,2143
314,1725.96,1698.71,0,27.2497,0.0,0.0,0.0,0.0,244.739,0.0,2204
315,2352.87,1761.16,0,126.831,67.4026,7.05896,21.366,368.76,334.485,0.288,2914
316,1539.66,1511.31,0,28.3526,0.0,0.0,0.0,0.0,218.044,0.0,2098
317,2548.22,2203.79,0,59.691,0.0,0.0,211.223,73.5143,359.913,0.0,2963
318,1996.33,1974.03,0,22.3015,0.0,0.0,0.0,0.0,282.999,0.0,2260
319,1773.68,1749.56,0,24.1191,0.0,0.0,0.0,0.0,250.59,0.0,2381
320,1823.58,1802.6,0,20.9815,0.0,0.0,0.0,0.0,257.72,0.0,2289
321,1888.29,1862.71,0,25.583,0.0,0.0,0.0,0.0,267.866,0.0,2269
322,1645.66,1619.99,0,25.6646,0.0,0.0,0.0,0.0,232.349,0.0,2405
323,1834.96,1816.54,0,18.4287,0.0,0.0,0.0,0.0,259.892,0.0,2372
324,1652.49,1631.59,0,20.896,0.0,0.0,0.0,0.0,235.005,0.0,2013
325,1836.43,1816.29,0,20.1334,0.0,0.0,0.0,0.0,260.992,0.0,2125
326,2342.53,1877.02,0,9.92035,0.0,106.691,14.2761,334.627,332.568,0.0,2611
327,1612.39,1587.28,0,25.1107,0.0,0.0,0.0,0.0,227.715,0.0,2287
328,1608.86,1582.93,0,25.9206,0.0,0.0,0.0,0.0,228.791,0.0,1874
329,1483.08,1465.41,0,17.6657,0.0,0.0,0.0,0.0,211.457,0.0,1819
330,1772.1,1653.07,0,119.032,0.0,0.0,0.0,0.0,242.834,0.0,4431
331,1732.87,1537.61,0,107.18,0.0,0.0,88.0748,0.0,246.268,0.0,2122
332,1641.23,1624.8,0,16.4308,0.0,0.0,0.0,0.0,233.776,0.0,1862
333,1625.99,1600.46,0,25.5272,0.0,0.0,0.0,0.0,231.345,0.0,1955
334,1868.41,1813.27,0,55.1469,0.0,0.0,0.0,0.0,264.543,0.0,2502
335,1582.0,1561.19,0,20.8093,0.0,0.0,0.0,0.0,225.542,0.0,1926
336,1580.58,1559.15,0,21.4295,0.0,0.0,0.0,0.0,224.789,0.0,2014
337,1643.18,1621.04,0,22.132,0.0,0.0,0.0,0.0,234.146,0.0,1893
338,1494.49,1472.62,0,21.8714,0.0,0.0,0.0,0.0,211.17,0.0,2153
339,2677.97,2425.33,0,33.4471,0.0,95.3244,123.874,0.0,366.776,0.0,6517
340,1634.1,1611.98,0,22.1199,0.0,0.0,0.0,0.0,232.995,0.0,1908
341,1882.61,1859.56,0,23.0566,0.0,0.0,0.0,0.0,268.032,0.0,2103
342,1608.76,1587.24,0,21.5137,0.0,0.0,0.0,0.0,229.076,0.0,1852
343,2651.85,2294.66,0,105.244,0.0,209.356,42.5932,0.0,373.533,0.0,3585
344,1714.83,1672.69,0,42.1423,0.0,0.0,0.0,0.0,243.064,0.0,2169
345,1813.87,1792.38,0,21.4922,0.0,0.0,0.0,0.0,257.142,0.0,2338
346,2076.2,2051.31,0,24.8932,0.0,0.0,0.0,0.0,294.335,0.0,2422
347,1855.39,1826.38,0,29.0149,0.0,0.0,0.0,0.0,262.101,0.0,2462
348,2468.74,1895.9,0,107.662,0.0,0.0,46.6181,418.553,350.216,0.0,2837
349,3494.32,3189.88,0,169.256,0.0,106.678,28.5075,0.0,495.33,0.0,4179
350,1746.76,1637.53,0,109.231,0.0,0.0,0.0,0.0,248.754,0.0,2062
351,1707.7,1687.65,0,20.0524,0.0,0.0,0.0,0.0,243.082,0.0,2013
352,1685.93,1629.12,0,56.8138,0.0,0.0,0.0,0.0,237.95,0.0,2554
353,2245.53,2226.94,0,18.589,0.0,0.0,0.0,0.0,318.38,0.0,2566
354,2151.4,2127.77,0,23.6246,0.0,0.0,0.0,0.0,302.634,0.0,3037
355,3963.69,3538.66,0,69.5398,0.0,269.674,85.813,0.0,560.953,0.0,4442
356,1619.19,1582.17,0,37.0207,0.0,0.0,0.0,0.0,231.076,0.0,1848
357,1976.68,1841.8,0,134.88,0.0,0.0,0.0,0.0,280.304,0.0,2440
358,1586.12,1559.98,0,26.136,0.0,0.0,0.0,0.0,225.255,0.0,1994
359,1528.77,1505.98,0,22.7887,0.0,0.0,0.0,0.0,218.091,0.0,1723
360,1830.37,1811.08,0,19.2887,0.0,0.0,0.0,0.0,260.094,0.0,2037
361,2598.6,1655.8,0,44.9579,0.0,178.739,232.825,486.284,366.737,0.0,3474
362,1795.68,1776.18,0,19.491,0.0,0.0,0.0,0.0,254.782,0.0,2135
363,2555.59,2268.84,0,60.0493,0.0,106.691,120.014,0.0,361.166,0.0,3008
364,2027.8,1697.12,0,78.7613,0.0,106.63,145.285,0.0,278.512,0.0,4748
365,1779.11,1758.15,0,20.9623,0.0,0.0,0.0,0.0,252.243,0.0,2131
366,1668.91,1647.26,0,21.6465,0.0,0.0,0.0,0.0,236.391,0.0,2104
367,2728.71,2187.79,0,20.8423,0.0,212.989,109.772,197.319,386.265,0.0,3091
368,2291.13,1815.97,0,114.175,0.0,106.682,50.7693,203.529,322.54,0.0,3336
369,2208.99,1964.84,0,85.5881,0.0,106.288,52.2753,0.0,312.636,0.0,2857
370,2153.97,2009.34,0,5.16993,0.0,106.691,32.7665,0.0,298.292,0.0,4390
371,2380.89,1921.13,0,300.001,0.0,106.011,53.7487,0.0,336.323,0.0,2885
372,1586.59,1563.8,0,22.7953,0.0,0.0,0.0,0.0,226.599,0.0,1882
373,1563.18,1542.5,0,20.6802,0.0,0.0,0.0,0.0,222.522,0.0,1907
374,1889.76,1870.01,0,19.7504,0.0,0.0,0.0,0.0,268.016,0.0,2214
375,1726.85,1701.64,0,25.2102,0.0,0.0,0.0,0.0,245.704,0.0,1976
376,1972.24,1468.35,0,131.166,0.0,0.0,52.6735,320.05,281.056,0.0,2316
377,1784.57,1761.18,0,23.3911,0.0,0.0,0.0,0.0,253.224,0.0,2151
378,1790.72,1707.12,0,83.5988,0.0,0.0,0.0,0.0,254.73,0.0,2099
379,1856.69,1829.78,0,26.9079,0.0,0.0,0.0,0.0,263.431,0.0,2192
380,2757.61,2459.23,0,84.8823,0.0,105.582,107.915,0.0,390.57,0.0,3462
381,2123.31,2098.91,0,24.3977,0.0,0.0,0.0,0.0,300.634,0.0,2567
382,1707.72,1686.25,0,21.4743,0.0,0.0,0.0,0.0,242.271,0.0,2085
383,1702.0,1517.04,0,184.96,0.0,0.0,0.0,0.0,241.547,0.0,2149
384,1571.03,1544.48,0,26.5475,0.0,0.0,0.0,0.0,221.69,0.0,2313
385,2058.62,2035.5,0,23.1199,0.0,0.0,0.0,0.0,291.731,0.0,2527
386,1831.01,1808.63,0,22.3827,0.0,0.0,0.0,0.0,260.152,0.0,2174
387,1759.34,1730.23,0,29.1111,0.0,0.0,0.0,0.0,250.787,0.0,2015
388,1751.24,1561.84,0,189.409,0.0,0.0,0.0,0.0,248.756,0.0,2003
389,2318.8,1801.75,0,11.6942,0.0,106.583,10.9335,387.843,329.396,0.0,2648
390,1622.06,1560.48,0,61.5862,0.0,0.0,0.0,0.0,231.231,0.0,1989
391,1599.44,1580.57,0,18.8665,0.0,0.0,0.0,0.0,227.605,0.0,1888
392,1479.12,1455.67,0,23.4457,0.0,0.0,0.0,0.0,211.117,0.0,1791
393,1845.44,1823.43,0,22.0117,0.0,0.0,0.0,0.0,260.402,0.0,2553
394,1894.98,1875.89,0,19.0899,0.0,0.0,0.0,0.0,268.779,0.0,2158
395,2335.93,2229.7,0,6.66315,0.0,86.0108,13.5518,0.0,330.028,0.0,2858
396,1927.86,1904.36,0,23.5021,0.0,0.0,0.0,0.0,272.663,0.0,2458
397,2416.4,2262.64,0,0.610859,0.0,105.388,47.7613,0.0,339.21,0.0,3826
398,1733.51,1709.41,0,24.1006,0.0,0.0,0.0,0.0,245.746,0.0,2187
399,2240.14,1972.55,0,3.78745,0.0,0.0,17.2073,246.586,318.561,0.0,2523
400,1563.16,1534.16,0,28.9957,0.0,0.0,0.0,0.0,222.301,0.0,1878
401,2074.71,1663.06,0,111.348,0.0,106.646,22.849,170.805,293.707,0.0,2520
402,1860.67,1835.54,0,25.1317,0.0,0.0,0.0,0.0,263.848,0.0,2178
403,2062.05,1829.74,0,59.0382,0.0,106.666,66.6063,0.0,291.717,0.0,2673
404,1697.07,1670.23,0,26.8336,0.0,0.0,0.0,0.0,240.873,0.0,1967
405,1563.74,1543.54,0,20.2025,0.0,0.0,0.0,0.0,222.286,0.0,1881
406,3448.74,2831.78,0,124.964,0.0,106.691,385.299,0.0,487.346,0.0,4172
407,3633.25,3390.74,0,53.0855,0.0,106.339,83.0891,0.0,510.569,0.0,5748
408,2343.25,2067.87,0,107.662,0.0,106.679,61.0402,0.0,332.091,0.0,2804
409,1671.76,1653.4,0,18.3639,0.0,0.0,0.0,0.0,236.968,0.0,2011
410,1895.96,1854.22,0,41.7405,0.0,0.0,0.0,0.0,269.057,0.0,2331
411,1983.3,1953.83,0,29.4639,0.0,0.0,0.0,0.0,281.001,0.0,2333
412,2260.76,2128.31,0,23.7267,0.0,106.097,2.62195,0.0,315.147,0.0,3872
413,1593.35,1566.97,0,26.3817,0.0,0.0,0.0,0.0,226.507,0.0,2033
414,1590.48,1554.51,0,35.9687,0.0,0.0,0.0,0.0,225.432,0.0,2116
415,1891.81,1868.38,0,23.4262,0.0,0.0,0.0,0.0,267.603,0.0,2374
416,1720.57,1701.29,0,19.2781,0.0,0.0,0.0,0.0,244.719,0.0,1914
417,3004.07,2312.08,0,113.474,0.0,198.467,214.895,165.15,425.654,0.0,3605
418,1912.82,1694.51,0,148.072,0.0,0.0,70.2427,0.0,270.067,0.0,2724
419,1862.45,1637.44,0,134.519,0.0,0.0,0.0,0.0,264.893,0.0,2224
420,2020.38,1998.58,0,21.7998,0.0,0.0,0.0,0.0,286.832,0.0,2302
421,2601.83,2350.18,0,49.7602,0.0,106.408,95.475,0.0,367.346,0.0,3351
422,1658.05,1633.9,0,24.1474,0.0,0.0,0.0,0.0,234.833,0.0,2007
423,1763.4,1735.85,0,27.5545,0.0,0.0,0.0,0.0,250.875,0.0,2127
424,2437.91,2056.51,0,156.884,0.0,106.64,117.882,0.0,344.676,0.0,3090
425,2203.08,2180.06,0,23.0173,0.0,0.0,0.0,0.0,311.234,0.0,2802
426,1814.41,1792.35,0,22.0659,0.0,0.0,0.0,0.0,257.27,0.0,2120
427,1748.2,1724.56,0,23.6388,0.0,0.0,0.0,0.0,249.245,0.0,2048
428,1591.6,1567.93,0,23.667,0.0,0.0,0.0,0.0,226.22,0.0,1835
429,1717.07,1692.06,0,25.0121,0.0,0.0,0.0,0.0,242.467,0.0,2400
430,2661.35,2468.26,0,92.3572,0.0,0.0,100.73,0.0,375.058,0.0,3812
431,1723.79,1700.69,0,23.1035,0.0,0.0,0.0,0.0,245.06,0.0,2253
432,1656.41,1633.21,0,23.1973,0.0,0.0,0.0,0.0,236.125,0.0,1968
433,1828.06,1804.33,0,23.7302,0.0,0.0,0.0,0.0,257.652,0.0,2633
434,2009.7,1988.46,0,21.2422,0.0,0.0,0.0,0.0,285.267,0.0,2362
435,1694.01,1672.87,0,21.1379,0.0,0.0,0.0,0.0,241.496,0.0,1924
436,1679.36,1639.64,0,39.7243,0.0,0.0,0.0,0.0,238.587,0.0,2054
437,2894.88,2640.28,0,48.3789,0.0,106.554,99.6689,0.0,410.105,0.0,3470
438,1587.33,1559.53,0,27.7974,0.0,0.0,0.0,0.0,226.563,0.0,1815
439,2012.13,1990.09,0,22.0357,0.0,0.0,0.0,0.0,285.844,0.0,2317
440,1726.98,1705.65,0,21.3253,0.0,0.0,0.0,0.0,245.607,0.0,2136
441,1872.44,1494.77,0,30.2479,0.0,85.0017,120.744,141.676,265.829,0.0,2217
442,1943.14,1920.48,0,22.6587,0.0,0.0,0.0,0.0,275.334,0.0,2214
443,1619.81,1597.27,0,22.5424,0.0,0.0,0.0,0.0,229.941,0.0,1966
444,1659.36,1634.47,0,24.8869,0.0,0.0,0.0,0.0,235.724,0.0,2098
445,2063.19,2042.91,0,20.2728,0.0,0.0,0.0,0.0,292.248,0.0,2477
446,2005.27,1980.94,0,24.3233,0.0,0.0,0.0,0.0,282.918,0.0,2513
447,1568.57,1552.22,0,16.3488,0.0,0.0,0.0,0.0,221.57,0.0,2372
448,1851.37,1831.86,0,19.5084,0.0,0.0,0.0,0.0,256.761,0.0,3743
449,1713.28,1685.02,0,28.2607,0.0,0.0,0.0,0.0,244.223,0.0,1933
450,2635.9,2192.26,0,107.128,0.0,0.0,50.8589,285.65,374.12,0.0,3074
451,2025.58,1804.7,0,32.8077,0.0,91.6093,96.4567,0.0,285.161,0.0,2927
452,2893.74,2241.78,0,59.1287,0.0,91.548,65.402,435.885,405.272,0.0,4729
453,2867.66,2680.28,0,113.939,0.0,0.0,73.443,0.0,407.585,0.0,3353
454,4277.41,3641.62,0,170.256,0.0,213.066,252.473,0.0,605.362,0.0,5275
455,1740.66,1692.58,0,48.0739,0.0,0.0,0.0,0.0,247.651,0.0,2082
456,1645.54,1625.25,0,20.2878,0.0,0.0,0.0,0.0,233.949,0.0,1999
457,1669.11,1642.77,0,26.3422,0.0,0.0,0.0,0.0,236.538,0.0,2119
458,1705.44,1684.43,0,21.0104,0.0,0.0,0.0,0.0,242.287,0.0,2023
459,1550.73,1530.07,0,20.6621,0.0,0.0,0.0,0.0,220.888,0.0,1866
460,1740.62,1704.97,0,35.6516,0.0,0.0,0.0,0.0,247.171,0.0,2081
461,1613.71,1590.4,0,18.9165,0.0,2.67849,0.0,1.70717,228.697,0.0,2270
462,1773.84,1731.73,0,42.1163,0.0,0.0,0.0,0.0,252.451,0.0,1981
463,1598.11,1572.08,0,26.0237,0.0,0.0,0.0,0.0,227.701,0.0,1799
464,1542.71,1526.17,0,16.5411,0.0,0.0,0.0,0.0,220.134,0.0,1691
465,1561.11,1538.54,0,22.5704,0.0,0.0,0.0,0.0,219.375,0.0,2739
466,1711.42,1690.08,0,21.3407,0.0,0.0,0.0,0.0,242.451,0.0,2181
467,1676.3,1643.8,0,32.5042,0.0,0.0,0.0,0.0,237.923,0.0,2105
468,1651.74,1633.87,0,17.8721,0.0,0.0,0.0,0.0,234.967,0.0,1908
469,2444.91,2319.96,0,5.09929,0.0,106.305,13.5485,0.0,345.658,0.0,2869
470,1886.79,1780.54,0,106.252,0.0,0.0,0.0,0.0,265.375,0.0,2730
471,1704.06,1680.34,0,23.7199,0.0,0.0,0.0,0.0,242.362,0.0,2009
472,1739.29,1719.54,0,19.7497,0.0,0.0,0.0,0.0,246.883,0.0,2150
473,1748.05,1721.36,0,26.6902,0.0,0.0,0.0,0.0,248.533,0.0,2100
474,1552.31,1508.12,0,44.1918,0.0,0.0,0.0,0.0,219.753,0.0,2180
475,2172.62,2149.13,0,23.4869,0.0,0.0,0.0,0.0,307.02,0.0,2603
476,1561.81,1542.95,0,18.8614,0.0,0.0,0.0,0.0,222.732,0.0,1883
477,1586.43,1566.01,0,20.4274,0.0,0.0,0.0,0.0,225.828,0.0,1907
478,2333.31,2172.58,0,21.1228,0.0,122.412,2.50857,14.6854,329.639,0.0,2841
479,2095.12,1794.61,0,151.22,0.0,106.685,42.6025,0.0,297.555,0.0,2464
480,1730.23,1707.14,0,23.0885,0.0,0.0,0.0,0.0,238.915,0.0,3815
481,2182.84,2073.48,0,18.5822,0.0,89.6252,1.14655,0.0,307.419,0.0,3110
482,1774.3,1745.05,0,29.2495,0.0,0.0,0.0,0.0,248.37,0.0,3220
483,1833.33,1809.92,0,23.4086,0.0,0.0,0.0,0.0,259.81,0.0,2426
484,1870.27,1845.73,0,24.549,0.0,0.0,0.0,0.0,264.796,0.0,2423
485,2516.86,1884.67,0,111.033,0.0,0.0,41.2533,479.907,357.052,0.0,2808
486,1697.51,1672.65,0,24.8645,0.0,0.0,0.0,0.0,241.87,0.0,1997
487,1550.31,1480.89,0,69.4124,0.0,0.0,0.0,0.0,218.789,0.0,2263
488,1749.27,1712.07,0,37.1955,0.0,0.0,0.0,0.0,248.498,0.0,1950
489,1825.6,1804.36,0,21.2372,0.0,0.0,0.0,0.0,259.35,0.0,2200
490,1649.48,1611.32,0,38.1581,0.0,0.0,0.0,0.0,234.377,0.0,2030
491,2053.06,2037.18,0,15.8825,0.0,0.0,0.0,0.0,290.928,0.0,2520
492,1956.71,1935.34,0,21.3696,0.0,0.0,0.0,0.0,276.744,0.0,2557
493,2179.59,2054.22,0,44.1152,78.8604,0.492985,1.90386,0.0,309.91,0.0,2534
494,1736.54,1714.15,0,22.3841,0.0,0.0,0.0,0.0,246.379,0.0,1981
495,3090.47,2751.27,0,46.8932,0.0,177.084,115.221,0.0,435.905,0.0,3989
496,2112.4,2091.07,0,21.3308,0.0,0.0,0.0,0.0,299.049,0.0,2495
497,2056.55,2028.73,0,27.8224,0.0,0.0,0.0,0.0,291.888,0.0,2345
498,2290.26,1851.83,0,73.4539,0.0,106.417,81.4056,177.155,324.854,0.0,2672
499,1828.98,1806.5,0,22.4833,0.0,0.0,0.0,0.0,259.73,0.0,2167
500,1935.75,1919.1,0,16.6452,0.0,0.0,0.0,0.0,274.913,0.0,2264
501,1814.1,1798.97,0,15.1319,0.0,0.0,0.0,0.0,257.63,0.0,2098
502,1906.01,1883.52,0,22.4927,0.0,0.0,0.0,0.0,270.083,0.0,2328
503,1879.37,1858.7,0,20.6696,0.0,0.0,0.0,0.0,266.792,0.0,2182
504,1597.58,1548.46,0,49.1171,0.0,0.0,0.0,0.0,227.613,0.0,1869
505,1495.91,1470.42,0,25.4935,0.0,0.0,0.0,0.0,213.221,0.0,1754
506,1702.81,1684.23,0,18.5795,0.0,0.0,0.0,0.0,242.34,0.0,2007
507,2077.01,2055.72,0,21.2906,0.0,0.0,0.0,0.0,293.892,0.0,2630
508,1839.76,1788.24,0,51.5233,0.0,0.0,0.0,0.0,260.273,0.0,2381
509,1768.92,1742.1,0,26.8166,0.0,0.0,0.0,0.0,251.498,0.0,2119
510,1551.4,1513.03,0,38.367,0.0,0.0,0.0,0.0,220.967,0.0,1817
511,1915.38,1897.62,0,17.7645,0.0,0.0,0.0,0.0,270.934,0.0,2478
512,1747.03,1728.67,0,18.3536,0.0,0.0,0.0,0.0,248.498,0.0,2077
513,1747.22,1724.96,0,22.2568,0.0,0.0,0.0,0.0,249.114,0.0,1972
514,2069.46,2051.77,0,17.6865,0.0,0.0,0.0,0.0,293.548,0.0,2416
515,1732.4,1696.87,0,35.5336,0.0,0.0,0.0,0.0,246.225,0.0,2224
516,1714.52,1697.74,0,16.7855,0.0,0.0,0.0,0.0,243.456,0.0,1964
517,1786.66,1762.58,0,24.0845,0.0,0.0,0.0,0.0,253.319,0.0,2218
518,1868.55,1844.67,0,23.8866,0.0,0.0,0.0,0.0,263.575,0.0,2868
519,1622.74,1604.8,0,17.9419,0.0,0.0,0.0,0.0,231.918,0.0,1873
520,2114.3,2089.69,0,24.6079,0.0,0.0,0.0,0.0,300.371,0.0,2413
521,1638.62,1616.27,0,22.3537,0.0,0.0,0.0,0.0,232.139,0.0,2261
522,1635.06,1618.6,0,16.4636,0.0,0.0,0.0,0.0,232.462,0.0,1993
523,2012.48,1989.24,0,23.2409,0.0,0.0,0.0,0.0,285.247,0.0,2473
524,2700.98,1974.77,0,142.136,0.0,106.655,477.421,0.0,381.534,0.0,3078
525,1603.21,1580.32,0,22.8877,0.0,0.0,0.0,0.0,228.397,0.0,1869
526,1587.99,1569.47,0,18.5232,0.0,0.0,0.0,0.0,225.924,0.0,1910
527,1624.99,1591.12,0,33.8705,0.0,0.0,0.0,0.0,231.009,0.0,1953
528,1916.18,1895.7,0,20.4759,0.0,0.0,0.0,0.0,271.713,0.0,2280
529,1530.17,1496.49,0,33.6811,0.0,0.0,0.0,0.0,217.614,0.0,1927
530,1652.87,1628.06,0,24.8092,0.0,0.0,0.0,0.0,234.461,0.0,2042
531,1767.53,1749.12,0,18.4097,0.0,0.0,0.0,0.0,251.5,0.0,2138
532,1715.63,1686.96,0,28.6658,0.0,0.0,0.0,0.0,243.167,0.0,2075
533,2032.49,2008.22,0,24.2792,0.0,0.0,0.0,0.0,286.558,0.0,2703
534,1601.17,1580.74,0,20.4309,0.0,0.0,0.0,0.0,226.966,0.0,2239
535,1920.42,1896.71,0,23.7064,0.0,0.0,0.0,0.0,272.295,0.0,2225
536,1762.18,1738.3,0,23.8764,0.0,0.0,0.0,0.0,250.162,0.0,2207
537,1924.74,1890.14,0,34.6046,0.0,0.0,0.0,0.0,272.728,0.0,2262
538,1766.28,1743.1,0,23.1748,0.0,0.0,0.0,0.0,251.052,0.0,2022
539,1985.18,1967.09,0,18.089,0.0,0.0,0.0,0.0,281.669,0.0,2318
540,1644.86,1615.39,0,29.478,0.0,0.0,0.0,0.0,233.755,0.0,2058
541,1761.17,1738.51,0,22.6551,0.0,0.0,0.0,0.0,250.281,0.0,2028
542,1719.88,1679.33,0,40.5474,0.0,0.0,0.0,0.0,244.963,0.0,1872
543,1823.31,1736.97,0,86.3364,0.0,0.0,0.0,0.0,258.95,0.0,2238
544,1779.25,1701.26,0,77.9902,0.0,0.0,0.0,0.0,248.215,0.0,3513
545,1703.08,1676.47,0,26.612,0.0,0.0,0.0,0.0,241.011,0.0,2202
546,1766.6,1740.64,0,25.9605,0.0,0.0,0.0,0.0,250.648,0.0,2163
547,1591.97,1528.68,0,63.2886,0.0,0.0,0.0,0.0,226.627,0.0,1839
548,1937.5,1799.29,0,138.205,0.0,0.0,0.0,0.0,274.028,0.0,2580
549,1591.07,1567.27,0,23.7948,0.0,0.0,0.0,0.0,225.106,0.0,2280
550,1795.09,1772.44,0,22.6482,0.0,0.0,0.0,0.0,254.617,0.0,2219
551,2814.39,2402.01,0,108.65,44.5409,113.146,145.747,0.0,399.094,0.288,3264
552,1969.32,1941.03,0,28.2885,0.0,0.0,0.0,0.0,276.346,0.0,3190
553,1526.23,1506.44,0,19.7902,0.0,0.0,0.0,0.0,214.472,0.0,2784
554,1659.36,1637.06,0,22.3013,0.0,0.0,0.0,0.0,234.479,0.0,2380
555,1905.72,1879.94,0,25.7783,0.0,0.0,0.0,0.0,270.559,0.0,2283
556,2046.41,1787.57,0,39.2719,0.0,96.3236,123.244,0.0,289.716,0.0,2434
557,1552.18,1514.0,0,38.1801,0.0,0.0,0.0,0.0,220.998,0.0,1725
558,2040.72,2015.6,0,25.1197,0.0,0.0,0.0,0.0,288.702,0.0,2387
559,1722.69,1698.76,0,23.924,0.0,0.0,0.0,0.0,244.769,0.0,1984
560,3870.75,3587.93,0,38.8004,0.0,105.774,138.248,0.0,547.734,0.0,4672
561,1840.25,1816.66,0,23.5879,0.0,0.0,0.0,0.0,261.639,0.0,2141
562,1789.25,1763.75,0,25.4989,0.0,0.0,0.0,0.0,253.528,0.0,2253
563,1561.56,1531.6,0,29.9654,0.0,0.0,0.0,0.0,221.092,0.0,2156
564,2075.74,2057.65,0,18.0885,0.0,0.0,0.0,0.0,293.982,0.0,2428
565,1722.35,1701.43,0,20.9245,0.0,0.0,0.0,0.0,243.031,0.0,2589
566,2138.43,2099.12,0,39.3073,0.0,0.0,0.0,0.0,303.371,0.0,2455
567,1596.77,1578.67,0,18.0928,0.0,0.0,0.0,0.0,226.753,0.0,1898
568,1630.68,1614.53,0,16.1508,0.0,0.0,0.0,0.0,232.092,0.0,1990
569,1630.2,1611.6,0,18.6055,0.0,0.0,0.0,0.0,231.385,0.0,2139
570,1869.22,1841.97,0,27.2431,0.0,0.0,0.0,0.0,265.566,0.0,2122
571,2199.85,2178.95,0,20.891,0.0,0.0,0.0,0.0,312.694,0.0,2486
572,2169.52,1696.02,0,139.16,0.0,106.524,227.817,0.0,303.398,0.0,3665
573,1821.0,1755.85,0,65.147,0.0,0.0,0.0,0.0,257.937,0.0,2230
574,1666.26,1644.0,0,22.261,0.0,0.0,0.0,0.0,237.997,0.0,1928
575,2084.08,2063.82,0,20.2625,0.0,0.0,0.0,0.0,295.246,0.0,2554
576,1546.88,1329.69,0,85.1988,0.0,0.0,131.984,0.0,220.196,0.0,1922
577,1619.79,1597.81,0,21.9839,0.0,0.0,0.0,0.0,230.237,0.0,2047
578,1608.83,1570.04,0,38.7852,0.0,0.0,0.0,0.0,229.776,0.0,1791
579,2158.95,1870.42,0,124.237,0.0,106.28,58.0191,0.0,306.446,0.0,2518
580,1529.42,1503.17,0,26.2492,0.0,0.0,0.0,0.0,218.136,0.0,1823
581,1736.41,1647.37,0,89.0357,0.0,0.0,0.0,0.0,245.688,0.0,2128
582,1648.64,1624.01,0,24.6244,0.0,0.0,0.0,0.0,234.858,0.0,1836
583,1761.87,1743.27,0,18.6039,0.0,0.0,0.0,0.0,246.249,0.0,3017
584,1728.98,1710.32,0,18.6645,0.0,0.0,0.0,0.0,244.314,0.0,2675
585,1642.41,1614.94,0,27.4678,0.0,0.0,0.0,0.0,233.743,0.0,2029
586,2206.37,2117.57,0,88.8052,0.0,0.0,0.0,0.0,304.784,0.0,4738
587,1719.74,1691.2,0,28.5457,0.0,0.0,0.0,0.0,244.464,0.0,2046
588,1917.99,1897.52,0,20.474,0.0,0.0,0.0,0.0,271.032,0.0,2655
589,1675.69,1655.54,0,20.1494,0.0,0.0,0.0,0.0,238.654,0.0,2081
590,1883.51,1863.83,0,19.677,0.0,0.0,0.0,0.0,267.866,0.0,2215
591,1464.2,1446.72,0,17.4795,0.0,0.0,0.0,0.0,208.368,0.0,1772
592,1801.32,1782.82,0,18.4944,0.0,0.0,0.0,0.0,255.379,0.0,2221
593,1535.28,1514.88,0,20.3941,0.0,0.0,0.0,0.0,217.93,0.0,2140
594,2001.84,1981.57,0,20.2659,0.0,0.0,0.0,0.0,283.316,0.0,2574
595,1880.9,1860.73,0,20.1703,0.0,0.0,0.0,0.0,266.402,0.0,2322
596,1734.89,1687.92,0,46.9678,0.0,0.0,0.0,0.0,246.425,0.0,2030
597,1583.67,1563.89,0,19.7716,0.0,0.0,0.0,0.0,224.982,0.0,1931
598,1846.15,1821.99,0,24.1612,0.0,0.0,0.0,0.0,262.344,0.0,2332
599,1445.9,1424.93,0,20.965,0.0,0.0,0.0,0.0,206.362,0.0,1650
