Event,Px,Py,Pz,Tot-OpAbs,Cerenkov,compt,CoupledTransportation,eBrem,eIon,msc,muIoni,OpAbsorption,phot,NOfOptPhotons,NOfScintPhotons
6642,0.00057841,-0.000528198,-1.0,2216.9,1830.48,0,386.423,0.0,0.0,0.0,0.0,75.1136,0.0,2753,22599
6643,0.000512639,-0.000156317,-1.0,2308.68,1883.41,0,425.27,0.0,0.0,0.0,0.0,78.5497,0.0,2769,23538
6644,-0.000943163,0.000390372,-0.999999,2491.22,1648.72,0,369.741,0.0,129.769,342.996,0.0,83.9354,0.0,3251,25390
6645,-0.00105132,-0.000674256,-0.999999,2331.21,2054.75,0,276.465,0.0,0.0,0.0,0.0,78.1735,0.0,3077,23745
6646,-0.000789716,-2.19614e-05,-1.0,2170.75,1899.62,0,271.131,0.0,0.0,0.0,0.0,73.7546,0.0,2760,22145
6647,-0.000106423,3.56518e-05,-1.0,2782.91,2479.41,0,303.501,0.0,0.0,0.0,0.0,94.0797,0.0,3450,28259
6648,0.000702563,5.84573e-06,-1.0,1934.55,1664.6,0,269.95,0.0,0.0,0.0,0.0,64.9876,0.0,2627,19799
6649,0.000240058,-0.000100101,-1.0,2341.35,1727.46,0,613.891,0.0,0.0,0.0,0.0,78.4596,0.0,3051,23793
6650,-0.000673906,-0.00062388,-1.0,2381.85,2077.63,0,304.222,0.0,0.0,0.0,0.0,78.6924,0.0,3418,24262
6651,0.000193429,-0.000653089,-1.0,3291.74,2838.06,0,25.3679,0.0,149.003,279.309,0.0,112.224,0.0,3936,33482
6652,-3.52234e-05,0.000248522,-1.0,2562.29,2308.07,0,254.214,0.0,0.0,0.0,0.0,86.7419,0.0,3071,26054
6653,0.000748311,0.00132166,-0.999999,2395.21,2154.36,0,240.85,0.0,0.0,0.0,0.0,81.6211,0.0,2954,24429
6654,0.00171767,0.000292138,-0.999998,2117.47,1785.5,0,331.978,0.0,0.0,0.0,0.0,72.0331,0.0,2623,21652
6655,0.000555884,-0.000296034,-1.0,2124.56,1862.58,0,261.984,0.0,0.0,0.0,0.0,72.3239,0.0,2647,21696
6656,-0.000534365,0.000300383,-1.0,2340.32,1938.61,0,202.218,0.0,144.713,54.7733,0.0,79.2854,0.0,2949,23905
6657,7.8509e-05,-0.00115111,-0.999999,2213.93,1979.08,0,234.853,0.0,0.0,0.0,0.0,75.2919,0.0,2639,22586
6658,0.000440493,0.000905988,-0.999999,2397.51,2112.13,0,285.381,0.0,0.0,0.0,0.0,80.8217,0.0,3099,24428
6659,0.000103802,0.000207248,-1.0,2216.84,1972.98,0,243.863,0.0,0.0,0.0,0.0,75.3653,0.0,2733,22593
6660,0.00126485,8.6723e-05,-0.999999,2094.08,1729.03,0,365.057,0.0,0.0,0.0,0.0,70.2045,0.0,2788,21398
6661,-0.000198659,-8.62704e-05,-1.0,2388.85,1767.45,0,621.397,0.0,0.0,0.0,0.0,80.2579,0.0,3092,24325
6662,-0.00227118,-0.00214669,-0.999995,2130.16,1831.42,0,298.739,0.0,0.0,0.0,0.0,72.0356,0.0,2809,21762
6663,-0.000462448,-0.000330413,-1.0,2370.6,2106.13,0,264.47,0.0,0.0,0.0,0.0,79.0034,0.0,3375,24133
6664,9.67606e-05,-0.000226605,-1.0,2216.61,1985.73,0,230.879,0.0,0.0,0.0,0.0,74.4721,0.0,2935,22574
